Output data for Cubic structure, Space-Group Number between 195 and 230: 
T(K)           V(ang^3/atom)  P(GPa)         rho(g/cm^3)    C11(GPa)       C12(GPa)       C44(GPa)       BV(GPa)        BR(GPa)        BH(GPa)        GV(GPa)        GR(GPa)        GH(GPa)        EV(GPa)        ER(GPa)        EH(GPa)        nuH            kH             HH(GPa)        AVR            AU             vl(km/s)       vb(km/s)       Debye(K)       
700.0000       11.8178        4.0000         8.9290         166.3195       114.3895       76.7285        131.6995       131.6995       131.6995       56.4231        43.0568        49.7399        148.1171       116.4770       132.5347       0.3323         0.3777         3.2927         0.1344         1.5522         4.7093         3.8405         109.4233       
700.0000       11.6486        6.0000         9.0586         183.9945       123.7595       85.4439        143.8378       143.8378       143.8378       63.3133        49.2526        56.2830        165.6371       132.6207       149.3668       0.3269         0.3913         4.0507         0.1249         1.4274         4.9156         3.9848         116.0369       
700.0000       11.4934        8.0000         9.1810         201.4475       132.9468       94.0601        155.7804       155.7804       155.7804       70.1362        55.3783        62.7573        182.9521       148.5342       165.9827       0.3224         0.4029         4.7748         0.1176         1.3325         5.1070         4.1192         122.1833       
700.0000       11.3504        10.0000        9.2967         218.7125       141.9792       102.5906       167.5570       167.5570       167.5570       76.9010        61.4469        69.1740        200.0920       164.2613       182.4187       0.3186         0.4128         5.4695         0.1117         1.2575         5.2862         4.2454         127.9458       
700.0000       11.2182        12.0000        9.4062         235.8174       150.8808       111.0465       179.1930       179.1930       179.1930       83.6152        67.4676        75.5414        217.0808       179.8332       198.7022       0.3152         0.4216         6.1382         0.1069         1.1967         5.4551         4.3647         133.3860       
700.0000       11.0955        14.0000        9.5102         252.7860       159.6728       119.4375       190.7105       190.7105       190.7105       90.2851        73.4471        81.8661        233.9387       195.2732       214.8548       0.3122         0.4293         6.7834         0.1028         1.1463         5.6152         4.4781         138.5505       
700.0000       10.9811        16.0000        9.6093         269.6389       168.3742       127.7719       202.1291       202.1291       202.1291       96.9161        79.3906        88.1534        250.6828       210.5993       230.8939       0.3096         0.4361         7.4073         0.0994         1.1038         5.7677         4.5864         143.4758       
700.0000       10.8737        18.0000        9.7042         286.3942       177.0023       136.0574       213.4662       213.4662       213.4662       103.5128       85.3020        94.4074        267.3281       225.8257       246.8340       0.3073         0.4423         8.0116         0.0964         1.0674         5.9134         4.6901         148.1907       
700.0000       10.7723        20.0000        9.7956         303.0683       185.5733       144.3007       224.7383       224.7383       224.7383       110.0794       91.1844        100.6319       283.8877       240.9640       262.6875       0.3052         0.4478         8.5976         0.0939         1.0361         6.0531         4.7899         152.7184       
700.0000       10.6758        22.0000        9.8841         319.6743       194.1004       152.5075       235.9583       235.9583       235.9583       116.6193       97.0405        106.8299       300.3728       256.0239       278.4648       0.3033         0.4527         9.1666         0.0916         1.0088         6.1874         4.8860         157.0779       
700.0000       10.5840        24.0000        9.9698         336.2182       202.5880       160.6808       247.1314       247.1314       247.1314       123.1345       102.8724       113.0034       316.7895       271.0127       294.1725       0.3016         0.4573         9.7198         0.0897         0.9848         6.3167         4.9787         161.2854       
700.0000       10.4964        26.0000        10.0530        352.7034       211.0384       168.8228       258.2600       258.2600       258.2600       129.6267       108.6821       119.1544       333.1427       285.9366       309.8162       0.3001         0.4614         10.2586        0.0879         0.9636         6.4415         5.0685         165.3551       
700.0000       10.4129        28.0000        10.1337        369.1330       219.4533       176.9355       269.3465       269.3465       269.3465       136.0973       114.4713       125.2843       349.4366       300.8009       325.4005       0.2986         0.4651         10.7840        0.0863         0.9446         6.5623         5.1555         169.2992       
700.0000       10.3331        30.0000        10.2119        385.5099       227.8343       185.0209       280.3928       280.3928       280.3928       142.5477       120.2417       131.3947       365.6750       315.6103       340.9297       0.2973         0.4686         11.2971        0.0849         0.9275         6.6793         5.2400         173.1281       
700.0000       10.2569        32.0000        10.2878        401.8365       236.1827       193.0807       291.4006       291.4006       291.4006       148.9792       125.9944       137.4868       381.8617       330.3688       356.4077       0.2962         0.4718         11.7987        0.0836         0.9121         6.7929         5.3221         176.8510       
700.0000       10.1839        34.0000        10.3615        418.1149       244.4998       201.1168       302.3715       302.3715       302.3715       155.3931       131.7309       143.5620       397.9999       345.0802       371.8380       0.2950         0.4748         12.2898        0.0824         0.8981         6.9033         5.4021         180.4761       
700.0000       10.1141        36.0000        10.4330        434.3472       252.7864       209.1307       313.3067       313.3067       313.3067       161.7906       137.4522       149.6214       414.0930       359.7477       387.2238       0.2940         0.4776         12.7710        0.0813         0.8853         7.0108         5.4800         184.0104       
700.0000       10.0471        38.0000        10.5026        450.5351       261.0435       217.1241       324.2074       324.2074       324.2074       168.1728       143.1594       155.6661       430.1437       374.3745       402.5682       0.2931         0.4801         13.2431        0.0803         0.8736         7.1156         5.5560         187.4602       
700.0000       9.9828         40.0000        10.5703        466.6804       269.2719       225.0986       335.0747       335.0747       335.0747       174.5409       148.8536       161.6973       446.1550       388.9632       417.8739       0.2921         0.4826         13.7066        0.0794         0.8628         7.2178         5.6302         190.8312       
700.0000       9.9209         42.0000        10.6362        482.7845       277.4721       233.0557       345.9096       345.9096       345.9096       180.8959       154.5358       167.7158       462.1297       403.5167       433.1436       0.2913         0.4849         14.1621        0.0786         0.8529         7.3175         5.7028         194.1284       
700.0000       9.8612         44.0000        10.7006        498.8487       285.6449       240.9969       356.7128       356.7128       356.7128       187.2389       160.2067       173.7228       478.0702       418.0372       448.3799       0.2905         0.4870         14.6103        0.0778         0.8437         7.4150         5.7737         197.3561       
700.0000       9.8036         46.0000        10.7634        514.8745       293.7906       248.9237       367.4852       367.4852       367.4852       193.5710       165.8674       179.7192       493.9792       432.5272       463.5852       0.2897         0.4891         15.0515        0.0771         0.8351         7.5103         5.8431         200.5184       
700.0000       9.7479         48.0000        10.8250        530.8629       301.9097       256.8374       378.2275       378.2275       378.2275       199.8931       171.5186       185.7058       509.8591       446.9889       478.7618       0.2890         0.4910         15.4862        0.0764         0.8272         7.6035         5.9110         203.6190       
700.0000       9.6938         50.0000        10.8854        546.8152       310.0027       264.7396       388.9402       388.9402       388.9402       206.2062       177.1612       191.6837       525.7123       461.4243       493.9119       0.2884         0.4928         15.9149        0.0758         0.8197         7.6948         5.9775         206.6609       
700.0000       9.6411         52.0000        10.9448        562.7324       318.0698       272.6315       399.6240       399.6240       399.6240       212.5114       182.7959       197.6537       541.5410       475.8355       509.0378       0.2877         0.4946         16.3380        0.0752         0.8128         7.7840         6.0426         209.6472       
700.0000       9.5898         54.0000        11.0034        578.6155       326.1115       280.5147       410.2795       410.2795       410.2795       218.8097       188.4236       203.6166       557.3477       490.2245       524.1416       0.2871         0.4963         16.7558        0.0746         0.8063         7.8714         6.1063         212.5803       
700.0000       9.5395         56.0000        11.0614        594.4656       334.1278       288.3905       420.9071       420.9071       420.9071       225.1019       194.0450       209.5734       573.1344       504.5932       539.2253       0.2865         0.4979         17.1687        0.0741         0.8002         7.9570         6.1686         215.4627       
700.0000       9.4902         58.0000        11.1189        610.2834       342.1191       296.2602       431.5072       431.5072       431.5072       231.3890       199.6609       215.5249       588.9035       518.9433       554.2909       0.2859         0.4995         17.5770        0.0736         0.7945         8.0407         6.2296         218.2963       
700.0000       9.4415         60.0000        11.1762        626.0699       350.0856       304.1252       442.0804       442.0804       442.0804       237.6720       205.2719       221.4720       604.6571       533.2767       569.3405       0.2854         0.5010         17.9811        0.0731         0.7892         8.1226         6.2893         221.0830       
800.0000       12.3032        0.0000         8.5767         123.2680       90.8269        55.6473        101.6406       101.6406       101.6406       39.8766        28.2149        34.0457        105.7943       77.4757        91.8786        0.3493         0.3350         1.3806         0.1713         2.0666         4.1405         3.4425         91.3463        
800.0000       12.0929        2.0000         8.7258         141.7341       100.8215       64.6797        114.4590       114.4590       114.4590       46.9903        34.6857        40.8380        124.0017       94.5102        109.4920       0.3406         0.3568         2.2460         0.1507         1.7737         4.3997         3.6218         99.6400        
800.0000       11.9015        4.0000         8.8661         159.8439       110.5329       73.5604        126.9699       126.9699       126.9699       53.9984        41.0170        47.5077        141.8819       111.0888       126.7186       0.3337         0.3742         3.0593         0.1366         1.5824         4.6331         3.7843         107.0854       
800.0000       11.7266        6.0000         8.9984         177.6588       120.0075       82.3134        139.2246       139.2246       139.2246       60.9183        47.2461        54.0822        159.4927       127.3347       143.6467       0.3280         0.3885         3.8296         0.1264         1.4469         4.8462         3.9335         113.8889       
800.0000       11.5662        8.0000         9.1232         195.2268       129.2828       90.9575        151.2641       151.2641       151.2641       67.7633        53.3960        60.5797        176.8774       143.3237       160.3349       0.3233         0.4005         4.5635         0.1186         1.3454         5.0432         4.0719         120.1858       
800.0000       11.4186        10.0000        9.2411         212.5864       138.3897       99.5080        163.1219       163.1219       163.1219       74.5442        59.4820        67.0131        194.0701       159.1067       176.8250       0.3193         0.4108         5.2661         0.1124         1.2661         5.2269         4.2014         126.0703       
800.0000       11.2823        12.0000        9.3528         229.7692       147.3547       107.9776       174.8262       174.8262       174.8262       81.2695        65.5148        73.3921        211.0981       174.7194       193.1484       0.3159         0.4198         5.9412         0.1073         1.2024         5.3996         4.3235         131.6112       
800.0000       11.1558        14.0000        9.4588         246.8021       156.2008       116.3769       186.4013       186.4013       186.4013       87.9464        71.5023        79.7244        227.9840       190.1886       209.3295       0.3128         0.4277         6.5917         0.1031         1.1499         5.5628         4.4392         136.8602       
800.0000       11.0378        16.0000        9.5599         263.7079       164.9488       124.7155       197.8685       197.8685       197.8685       94.5811        77.4505        86.0158        244.7470       205.5345       225.3878       0.3102         0.4347         7.2201         0.0996         1.1059         5.7179         4.5495         141.8573       
800.0000       10.9272        18.0000        9.6567         280.5069       173.6173       133.0016       209.2472       209.2472       209.2472       101.1789       83.3640        92.2715        261.4038       220.7734       241.3399       0.3078         0.4410         7.8281         0.0965         1.0685         5.8659         4.6550         146.6339       
800.0000       10.8228        20.0000        9.7499         297.2171       182.2235       141.2428       220.5547       220.5547       220.5547       107.7444       89.2466        98.4955        277.9691       235.9185       257.1996       0.3056         0.4466         8.4172         0.0939         1.0363         6.0076         4.7562         151.2152       
800.0000       10.7235        22.0000        9.8401         313.8532       190.7815       149.4453       231.8054       231.8054       231.8054       114.2815       95.1011        104.6913       294.4551       250.9807       272.9784       0.3037         0.4516         8.9889         0.0916         1.0084         6.1435         4.8536         155.6215       
800.0000       10.6290        24.0000        9.9276         330.4216       199.2963       157.6125       243.0048       243.0048       243.0048       120.7925       100.9301       110.8613       310.8688       265.9679       288.6838       0.3020         0.4562         9.5444         0.0896         0.9840         6.2743         4.9475         159.8705       
800.0000       10.5389        26.0000        10.0125        346.9266       207.7706       165.7467       254.1559       254.1559       254.1559       127.2792       106.7358       117.0075       327.2153       280.8868       304.3216       0.3004         0.4604         10.0851        0.0878         0.9623         6.4004         5.0382         163.9769       
800.0000       10.4530        28.0000        10.0948        363.3717       216.2064       173.8501       265.2615       265.2615       265.2615       133.7431       112.5200       123.1316       343.4994       295.7433       319.8971       0.2990         0.4642         10.6122        0.0862         0.9431         6.5223         5.1261         167.9535       
800.0000       10.3710        30.0000        10.1746        379.7603       224.6056       181.9249       276.3239       276.3239       276.3239       140.1859       118.2843       129.2351       359.7252       310.5422       335.4147       0.2977         0.4677         11.1268        0.0847         0.9258         6.6403         5.2113         171.8116       
800.0000       10.2926        32.0000        10.2521        396.0952       232.9700       189.9730       287.3450       287.3450       287.3450       146.6088       124.0302       135.3195       375.8967       325.2880       350.8788       0.2965         0.4709         11.6297        0.0834         0.9102         6.7548         5.2941         175.5606       
800.0000       10.2176        34.0000        10.3273        412.3789       241.3008       197.9963       298.3268       298.3268       298.3268       153.0134       129.7592       141.3863       392.0175       339.9846       366.2930       0.2954         0.4739         12.1218        0.0822         0.8961         6.8659         5.3747         179.2091       
800.0000       10.1458        36.0000        10.4004        428.6138       249.5993       205.9965       309.2708       309.2708       309.2708       159.4008       135.4723       147.4366       408.0912       354.6357       381.6609       0.2943         0.4767         12.6040        0.0811         0.8832         6.9741         5.4531         182.7644       
800.0000       10.0769        38.0000        10.4715        444.8019       257.8665       213.9755       320.1783       320.1783       320.1783       165.7724       141.1709       153.4716       424.1209       369.2444       396.9856       0.2934         0.4793         13.0768        0.0801         0.8713         7.0794         5.5296         186.2333       
800.0000       10.0108        40.0000        10.5407        460.9452       266.1035       221.9348       331.0508       331.0508       331.0508       172.1292       146.8560       159.4926       440.1097       383.8139       412.2704       0.2924         0.4818         13.5410        0.0792         0.8605         7.1820         5.6042         189.6214       
800.0000       9.9472         42.0000        10.6081        477.0455       274.3111       229.8762       341.8892       341.8892       341.8892       178.4726       152.5285       165.5006       456.0604       398.3469       427.5179       0.2916         0.4841         13.9972        0.0784         0.8505         7.2822         5.6771         192.9341       
800.0000       9.8858         44.0000        10.6739        493.1042       282.4899       237.8012       352.6947       352.6947       352.6947       184.8036       158.1896       171.4966       471.9760       412.8460       442.7310       0.2908         0.4862         14.4458        0.0776         0.8412         7.3801         5.7483         196.1759       
800.0000       9.8266         46.0000        10.7382        509.1231       290.6406       245.7113       363.4681       363.4681       363.4681       191.1233       163.8401       177.4817       487.8591       427.3137       457.9121       0.2900         0.4883         14.8875        0.0769         0.8326         7.4757         5.8179         199.3511       
800.0000       9.7693         48.0000        10.8012        525.1034       298.7639       253.6081       374.2104       374.2104       374.2104       197.4328       169.4809       183.4569       503.7124       441.7525       473.0639       0.2893         0.4903         15.3226        0.0762         0.8246         7.5691         5.8860         202.4633       
800.0000       9.7137         50.0000        10.8631        541.0465       306.8602       261.4931       384.9223       384.9223       384.9223       203.7331       175.1130       189.4231       519.5383       456.1645       488.1888       0.2886         0.4921         15.7516        0.0755         0.8172         7.6605         5.9526         205.5159       
800.0000       9.6596         52.0000        10.9239        556.9536       314.9299       269.3678       395.6045       395.6045       395.6045       210.0254       180.7371       195.3812       535.3394       470.5520       503.2889       0.2880         0.4939         16.1749        0.0750         0.8102         7.7500         6.0178         208.5118       
800.0000       9.6068         54.0000        10.9839        572.8260       322.9735       277.2335       406.2576       406.2576       406.2576       216.3106       186.3541       201.3323       551.1181       484.9169       518.3667       0.2873         0.4956         16.5930        0.0744         0.8038         7.8375         6.0817         211.4539       
800.0000       9.5552         56.0000        11.0433        588.6647       330.9913       285.0919       416.8824       416.8824       416.8824       222.5898       191.9647       207.2773       566.8768       499.2614       533.4242       0.2867         0.4972         17.0061        0.0739         0.7977         7.9231         6.1441         214.3444       
800.0000       9.5044         58.0000        11.1022        604.4708       338.9837       292.9442       427.4794       427.4794       427.4794       228.8640       197.5699       213.2169       582.6179       513.5874       548.4637       0.2862         0.4988         17.4146        0.0734         0.7920         8.0069         6.2052         217.1856       
800.0000       9.4545         60.0000        11.1609        620.2454       346.9509       300.7920       438.0491       438.0491       438.0491       235.1341       203.1703       219.1522       598.3435       527.8968       563.4873       0.2856         0.5003         17.8189        0.0729         0.7866         8.0889         6.2649         219.9792       
900.0000       12.4012        0.0000         8.5089         116.4104       86.6931        52.3640        96.5988        96.5988        96.5988        37.3619        26.0562        31.7090        99.2853        71.7200        85.7450        0.3521         0.3283         1.1038         0.1783         2.1695         4.0400         3.3694         88.3048        
900.0000       12.1833        2.0000         8.6611         135.0861       96.8387        61.4611        109.5878       109.5878       109.5878       44.5262        32.5959        38.5610        117.6452       88.9669        103.5389       0.3425         0.3519         1.9911         0.1547         1.8300         4.3115         3.5571         96.9681        
900.0000       11.9853        4.0000         8.8041         153.3667       106.6753       70.3914        122.2391       122.2391       122.2391       51.5731        38.9749        45.2740        135.6433       105.6917       120.8965       0.3352         0.3704         2.8212         0.1391         1.6162         4.5542         3.7262         104.6808       
900.0000       11.8046        6.0000         8.9389         171.3214       116.2545       79.1820        134.6101       134.6101       134.6101       58.5226        45.2381        51.8803        153.3452       122.0428       137.9221       0.3292         0.3854         3.6045         0.1280         1.4683         4.7747         3.8806         111.6873       
900.0000       11.6391        8.0000         9.0660         189.0042       125.6177       87.8540        146.7465       146.7465       146.7465       65.3897        51.4126        58.4012        170.7999       138.1090       154.6835       0.3243         0.3980         4.3488         0.1197         1.3593         4.9775         4.0232         118.1437       
900.0000       11.4869        10.0000        9.1862         206.4583       134.7990       96.4245        158.6854       158.6854       158.6854       72.1866        57.5161        64.8514        188.0455       153.9487       171.2283       0.3202         0.4087         5.0597         0.1131         1.2753         5.1660         4.1562         124.1569       
900.0000       11.3464        12.0000        9.2999         223.7190       143.8273       104.9076       170.4578       170.4578       170.4578       78.9229        63.5612        71.2420        205.1126       169.6028       187.5917       0.3166         0.4179         5.7416         0.1078         1.2084         5.3426         4.2812         129.8035       
900.0000       11.2161        14.0000        9.4080         240.8159       152.7276       113.3152       182.0904       182.0904       182.0904       85.6068        69.5567        77.5818        222.0264       185.1012       203.8013       0.3135         0.4261         6.3977         0.1034         1.1537         5.5091         4.3994         135.1409       
900.0000       11.0946        16.0000        9.5110         257.7746       161.5221       121.6578       193.6063       193.6063       193.6063       92.2452        75.5097        83.8774        238.8082       200.4671       219.8790       0.3107         0.4332         7.0307         0.0998         1.1082         5.6670         4.5118         140.2129       
900.0000       10.9808        18.0000        9.6096         274.6172       170.2309       129.9445       205.0263       205.0263       205.0263       98.8439        81.4253        90.1346        255.4764       215.7186       235.8430       0.3083         0.4396         7.6426         0.0966         1.0696         5.8174         4.6190         145.0537       
900.0000       10.8733        20.0000        9.7046         291.3634       178.8722       138.1835       216.3693       216.3693       216.3693       105.4083       87.3079        96.3581        272.0473       230.8705       251.7089       0.3061         0.4453         8.2350         0.0939         1.0366         5.9611         4.7218         149.6906       
900.0000       10.7712        22.0000        9.7965         308.0293       187.4611       146.3817       227.6505       227.6505       227.6505       111.9426       93.1608        102.5517       288.5343       245.9348       267.4892       0.3042         0.4505         8.8095         0.0916         1.0080         6.0988         4.8206         154.1457       
900.0000       10.6740        24.0000        9.8857         324.6222       196.0031       154.5426       238.8761       238.8761       238.8761       118.4494       98.9870        108.7182       304.9448       260.9203       283.1921       0.3024         0.4551         9.3674         0.0895         0.9831         6.2311         4.9157         158.4375       
900.0000       10.5814        26.0000        9.9722         341.1468       204.5011       162.6690       250.0497       250.0497       250.0497       124.9305       104.7885       114.8595       321.2845       275.8342       298.8240       0.3008         0.4593         9.9102         0.0877         0.9611         6.3586         5.0075         162.5818       
900.0000       10.4931        28.0000        10.0562        357.6074       212.9578       170.7631       261.1743       261.1743       261.1743       131.3878       110.5675       120.9777       337.5586       290.6827       314.3904       0.2994         0.4632         10.4391        0.0860         0.9415         6.4817         5.0962         166.5923       
900.0000       10.4089        30.0000        10.1376        374.0076       221.3752       178.8272       272.2527       272.2527       272.2527       137.8228       116.3258       127.0743       353.7716       305.4710       329.8963       0.2980         0.4668         10.9551        0.0846         0.9240         6.6007         5.1823         170.4804       
900.0000       10.3283        32.0000        10.2166        390.3507       229.7554       186.8634       283.2871       283.2871       283.2871       144.2371       122.0649       133.1510       369.9278       320.2039       345.3463       0.2968         0.4700         11.4594        0.0833         0.9082         6.7160         5.2657         174.2563       
900.0000       10.2513        34.0000        10.2934        406.6395       238.0998       194.8739       294.2797       294.2797       294.2797       150.6323       127.7862       139.2092       386.0312       334.8857       360.7443       0.2957         0.4731         11.9526        0.0821         0.8939         6.8280         5.3469         177.9290       
900.0000       10.1775        36.0000        10.3680        422.8769       246.4101       202.8604       305.2324       305.2324       305.2324       157.0096       133.4912       145.2504       402.0854       349.5202       376.0941       0.2946         0.4759         12.4358        0.0810         0.8809         6.9368         5.4259         181.5061       
900.0000       10.1068        38.0000        10.4406        439.0651       254.6875       210.8248       316.1467       316.1467       316.1467       163.3704       139.1810       151.2757       418.0938       364.1108       391.3992       0.2937         0.4785         12.9095        0.0800         0.8690         7.0427         5.5028         184.9945       
900.0000       10.0388        40.0000        10.5112        455.2063       262.9331       218.7689       327.0242       327.0242       327.0242       169.7160       144.8569       157.2864       434.0599       378.6608       406.6628       0.2927         0.4810         13.3744        0.0790         0.8581         7.1459         5.5778         188.4004       
900.0000       9.9735         42.0000        10.5801        471.3026       271.1479       226.6945       337.8661       337.8661       337.8661       176.0476       150.5198       163.2837       449.9866       393.1731       421.8880       0.2919         0.4833         13.8311        0.0782         0.8480         7.2465         5.6510         191.7291       
900.0000       9.9105         44.0000        10.6474        487.3557       279.3327       234.6032       348.6737       348.6737       348.6737       182.3665       156.1710       169.2687       465.8771       407.6507       437.0777       0.2911         0.4855         14.2803        0.0774         0.8387         7.3447         5.7225         194.9854       
900.0000       9.8496         46.0000        10.7131        503.3675       287.4884       242.4966       359.4481       359.4481       359.4481       188.6738       161.8113       175.2425       481.7342       422.0961       452.2346       0.2903         0.4875         14.7224        0.0766         0.8301         7.4406         5.7924         198.1738       
900.0000       9.7908         48.0000        10.7776        519.3395       295.6157       250.3764       370.1903       370.1903       370.1903       194.9706       167.4417       181.2061       497.5606       436.5118       467.3615       0.2896         0.4895         15.1579        0.0760         0.8220         7.5343         5.8607         201.2981       
900.0000       9.7336         50.0000        10.8408        535.2733       303.7152       258.2441       380.9012       380.9012       380.9012       201.2581       173.0631       187.1606       513.3592       450.9003       482.4608       0.2889         0.4914         15.5873        0.0753         0.8146         7.6259         5.9275         204.3617       
900.0000       9.6780         52.0000        10.9031        551.1703       311.7874       266.1014       391.5817       391.5817       391.5817       207.5374       178.6765       193.1069       529.1325       465.2638       497.5350       0.2882         0.4931         16.0109        0.0747         0.8076         7.7155         5.9929         207.3677       
900.0000       9.6238         54.0000        10.9645        567.0317       319.8329       273.9496       402.2325       402.2325       402.2325       213.8095       184.2827       199.0461       544.8831       479.6046       512.5866       0.2876         0.4949         16.4292        0.0742         0.8011         7.8032         6.0568         210.3190       
900.0000       9.5708         56.0000        11.0253        582.8590       327.8522       281.7905       412.8545       412.8545       412.8545       220.0756       189.8826       204.9791       560.6136       493.9248       527.6179       0.2870         0.4965         16.8426        0.0736         0.7950         7.8889         6.1193         213.2179       
900.0000       9.5187         58.0000        11.0856        598.6533       335.8456       289.6254       423.4482       423.4482       423.4482       226.3368       195.4770       210.9069       576.3264       508.2264       542.6311       0.2864         0.4981         17.2513        0.0732         0.7893         7.9728         6.1805         216.0669       
900.0000       9.4675         60.0000        11.1456        614.4158       343.8135       297.4558       434.0143       434.0143       434.0143       232.5939       201.0667       216.8303       592.0240       522.5117       557.6285       0.2859         0.4996         17.6557        0.0727         0.7840         8.0548         6.2402         218.8678       
1000.0000      12.4992        0.0000         8.4422         109.5518       82.5587        49.0803        91.5564        91.5564        91.5564        34.8468        23.8880        29.3674        92.7708        65.9299        79.5922        0.3551         0.3208         0.8191         0.1866         2.2938         3.9349         3.2932         85.1284        
1000.0000      12.2737        2.0000         8.5973         128.4371       92.8553        58.2421        104.7159       104.7159       104.7159       42.0616        30.5015        36.2816        111.2848       83.4064        97.5755        0.3447         0.3465         1.7300         0.1593         1.8950         4.2198         3.4900         94.2016        
1000.0000      12.0691        4.0000         8.7430         146.8883       102.8170       67.2219        117.5074       117.5074       117.5074       49.1474        36.9303        43.0389        129.4016       100.2850       115.0681       0.3368         0.3663         2.5780         0.1419         1.6541         4.4726         3.6661         102.2047       
1000.0000      11.8827        6.0000         8.8802         164.9828       112.5007       76.0500        129.9947       129.9947       129.9947       56.1264        43.2286        49.6775        147.1950       116.7449       132.1933       0.3305         0.3822         3.3752         0.1298         1.4918         4.7008         3.8261         109.4290       
1000.0000      11.7120        8.0000         9.0096         182.7803       121.9518       84.7498        142.2280       142.2280       142.2280       63.0156        49.4281        56.2219        164.7199       132.8901       149.0289       0.3254         0.3953         4.1305         0.1208         1.3745         4.9098         3.9732         116.0550       
1000.0000      11.5552        10.0000        9.1319         200.3288       131.2075       93.3403        154.2479       154.2479       154.2479       69.8284        55.5495        62.6890        182.0185       148.7876       165.6288       0.3210         0.4064         4.8503         0.1139         1.2852         5.1034         4.1099         122.2040       
1000.0000      11.4105        12.0000        9.2477         217.6672       140.2990       101.8369       166.0884       166.0884       166.0884       76.5758        61.6069        69.0913        199.1248       164.4836       182.0327       0.3173         0.4160         5.5393         0.1083         1.2149         5.2841         4.2379         127.9618       
1000.0000      11.2764        14.0000        9.3577         234.8282       149.2534       110.2528       177.7784       177.7784       177.7784       83.2666        67.6106        75.4386        216.0666       180.0117       198.2710       0.3141         0.4243         6.2013         0.1038         1.1578         5.4541         4.3587         133.3917       
1000.0000      11.1514        16.0000        9.4625         251.8397       158.0945       118.5993       189.3429       189.3429       189.3429       89.9086        73.5682        81.7384        232.8672       195.3977       214.3680       0.3113         0.4317         6.8391         0.1000         1.1106         5.6149         4.4732         138.5419       
1000.0000      11.0343        18.0000        9.5629         268.7257       166.8435       126.8865       200.8042       200.8042       200.8042       96.5083        79.4859        87.9971        249.5468       210.6618       230.3440       0.3088         0.4382         7.4551         0.0967         1.0708         5.7678         4.5824         143.4495       
1000.0000      10.9238        20.0000        9.6597         285.5079       175.5199       135.1232       212.1826       212.1826       212.1826       103.0715       85.3686        94.2200        266.1232       225.8205       246.2159       0.3066         0.4441         8.0510         0.0939         1.0369         5.9136         4.6868         148.1443       
1000.0000      10.8189        22.0000        9.7533         302.2035       184.1396       143.3171       223.4943       223.4943       223.4943       109.6030       91.2200        100.4115       282.6110       240.8869       261.9977       0.3046         0.4493         8.6284         0.0915         1.0076         6.0532         4.7869         152.6499       
1000.0000      10.7191        24.0000        9.8442         318.8208       192.7087       151.4718       234.7461       234.7461       234.7461       116.1055       97.0431        106.5743       299.0183       255.8707       277.6981       0.3028         0.4540         9.1888         0.0894         0.9822         6.1872         4.8833         156.9862       
1000.0000      10.6240        26.0000        9.9323         335.3650       201.2305       159.5902       245.9420       245.9420       245.9420       122.5810       102.8405       112.7108       315.3512       270.7795       293.3240       0.3012         0.4583         9.7337         0.0876         0.9598         6.3160         4.9761         161.1698       
1000.0000      10.5333        28.0000        10.0178        351.8409       209.7079       167.6749       257.0856       257.0856       257.0856       129.0315       108.6144       118.8229       331.6152       285.6199       308.8813       0.2998         0.4622         10.2644        0.0859         0.9399         6.4403         5.0659         165.2151       
1000.0000      10.4468        30.0000        10.1008        368.2526       218.1435       175.7283       268.1799       268.1799       268.1799       135.4588       114.3665       124.9126       347.8153       300.3975       324.3754       0.2984         0.4658         10.7821        0.0844         0.9221         6.5604         5.1527         169.1344       
1000.0000      10.3641        32.0000        10.1814        384.6038       226.5394       183.7527       279.2276       279.2276       279.2276       141.8645       120.0986       130.9816       363.9562       315.1175       339.8112       0.2972         0.4691         11.2877        0.0831         0.9062         6.6767         5.2369         172.9381       
1000.0000      10.2850        34.0000        10.2597        400.8977       234.8976       191.7502       290.2310       290.2310       290.2310       148.2501       125.8124       137.0313       380.0419       329.7843       355.1929       0.2960         0.4721         11.7822        0.0819         0.8917         6.7895         5.3187         176.6357       
1000.0000      10.2093        36.0000        10.3358        417.1375       243.2196       199.7229       301.1922       301.1922       301.1922       154.6173       131.5091       143.0632       396.0765       344.4021       370.5245       0.2950         0.4750         12.2663        0.0808         0.8786         6.8990         5.3982         180.2353       
1000.0000      10.1367        38.0000        10.4098        433.3256       251.5071       207.6727       312.1132       312.1132       312.1132       160.9673       137.1902       149.0788       412.0637       358.9744       385.8098       0.2940         0.4776         12.7409        0.0797         0.8666         7.0055         5.4756         183.7439       
1000.0000      10.0669        40.0000        10.4819        449.4647       259.7612       215.6016       322.9957       322.9957       322.9957       167.3016       142.8568       155.0792       428.0069       373.5049       401.0522       0.2931         0.4801         13.2066        0.0788         0.8556         7.1092         5.5511         187.1681       
1000.0000      9.9998         42.0000        10.5523        465.5569       267.9831       223.5113       333.8410       333.8410       333.8410       173.6215       148.5101       161.0658       443.9095       387.9965       416.2550       0.2922         0.4825         13.6640        0.0780         0.8454         7.2103         5.6247         190.5134       
