Output data for Cubic structure, Space-Group Number between 195 and 230: 
T(K)           V(ang^3/atom)  P(GPa)         rho(g/cm^3)    C11(GPa)       C12(GPa)       C44(GPa)       BV(GPa)        BR(GPa)        BH(GPa)        GV(GPa)        GR(GPa)        GH(GPa)        EV(GPa)        ER(GPa)        EH(GPa)        nuH            kH             HH(GPa)        AVR            AU             vl(km/s)       vb(km/s)       Debye(K)       
1000.0000      10.2137        6.0000         3.6616         340.6324       105.8228       99.1178        184.0927       184.0927       184.0927       106.4326       105.7035       106.0681       267.7065       266.1674       266.9374       0.2583         0.5762         13.0634        0.0034         0.0345         9.4287         7.0906         259.5343       
1000.0000      10.1566        7.0000         3.6822         347.6788       109.0598       100.0612       188.5995       188.5995       188.5995       107.7605       106.9638       107.3622       271.5608       269.8723       270.7170       0.2608         0.5693         12.9511        0.0037         0.0372         9.4919         7.1568         260.9444       
1000.0000      10.1022        8.0000         3.7020         354.6465       112.3036       100.9874       193.0846       193.0846       193.0846       109.0610       108.1965       108.6288       275.3421       273.5030       274.4231       0.2631         0.5626         12.8412        0.0040         0.0400         9.5541         7.2219         262.3179       
1000.0000      10.0516        9.0000         3.7207         361.5368       115.5547       101.8967       197.5487       197.5487       197.5487       110.3344       109.4022       109.8683       279.0516       277.0612       278.0571       0.2654         0.5562         12.7334        0.0042         0.0426         9.6160         7.2866         263.6619       
1000.0000      9.9993         10.0000        3.7401         368.3465       118.8118       102.7884       201.9900       201.9900       201.9900       111.5800       110.5803       111.0802       282.6875       280.5457       281.6173       0.2676         0.5499         12.6274        0.0045         0.0452         9.6750         7.3489         264.9526       
1000.0000      9.9478         11.0000        3.7595         375.0774       122.0755       103.6631       206.4095       206.4095       206.4095       112.7982       111.7317       112.2650       286.2514       283.9585       285.1057       0.2698         0.5439         12.5230        0.0048         0.0477         9.7323         7.4097         266.2017       
1000.0000      9.9001         12.0000        3.7776         381.7323       125.3465       104.5211       210.8084       210.8084       210.8084       113.9898       112.8571       113.4235       289.7452       287.3019       288.5245       0.2719         0.5380         12.4200        0.0050         0.0502         9.7897         7.4703         267.4257       
1000.0000      9.8486         13.0000        3.7974         388.3065       128.6233       105.3618       215.1843       215.1843       215.1843       115.1537       113.9557       114.5547       293.1662       290.5738       291.8710       0.2739         0.5324         12.3183        0.0052         0.0526         9.8432         7.5277         268.5892       
1000.0000      9.7960         14.0000        3.8178         394.8022       131.9064       106.1855       219.5383       219.5383       219.5383       116.2905       115.0282       115.6594       296.5161       293.7762       295.1473       0.2759         0.5268         12.2176        0.0055         0.0549         9.8943         7.5832         269.7060       
1000.0000      9.7457         15.0000        3.8374         401.2219       135.1966       106.9928       223.8717       223.8717       223.8717       117.4008       116.0755       116.7381       299.7967       296.9112       298.3552       0.2779         0.5215         12.1178        0.0057         0.0571         9.9448         7.6380         270.7932       
1000.0000      9.7016         16.0000        3.8549         407.5682       138.4947       107.7842       228.1859       228.1859       228.1859       118.4852       117.0982       117.7917       303.0098       299.9808       301.4966       0.2798         0.5162         12.0189        0.0059         0.0592         9.9968         7.6937         271.8701       
1000.0000      9.6539         17.0000        3.8740         413.8357       141.7987       108.5586       232.4777       232.4777       232.4777       119.5426       118.0952       118.8189       306.1521       302.9822       304.5686       0.2817         0.5111         11.9207        0.0061         0.0613         10.0452        7.7466         272.8914       
1000.0000      9.6247         18.0000        3.8857         420.0373       145.1135       109.3186       236.7548       236.7548       236.7548       120.5759       119.0697       119.8228       309.2319       305.9236       307.5793       0.2835         0.5061         11.8230        0.0063         0.0632         10.1018        7.8057         273.9652       
1000.0000      9.5813         19.0000        3.9033         426.1545       148.4319       110.0607       241.0061       241.0061       241.0061       121.5809       120.0176       120.7993       312.2377       308.7944       310.5177       0.2853         0.5012         11.7258        0.0065         0.0651         10.1493        7.8578         274.9332       
1000.0000      9.5431         20.0000        3.9189         432.1987       151.7582       110.7870       245.2384       245.2384       245.2384       122.5603       120.9416       121.7510       315.1767       311.6018       313.3909       0.2870         0.4965         11.6290        0.0066         0.0669         10.1981        7.9106         275.8904       
1000.0000      9.5044         21.0000        3.9349         438.1670       155.0911       111.4971       249.4498       249.4498       249.4498       123.5134       121.8412       122.6773       318.0473       314.3442       316.1975       0.2887         0.4918         11.5325        0.0068         0.0686         10.2452        7.9621         276.8096       
1000.0000      9.4625         22.0000        3.9523         444.0583       158.4301       112.1908       253.6395       253.6395       253.6395       124.4401       122.7163       123.5782       320.8489       317.0216       318.9371       0.2904         0.4872         11.4362        0.0070         0.0702         10.2891        8.0109         277.6782       
1000.0000      9.4274         23.0000        3.9670         449.8781       161.7774       112.8691       257.8110       257.8110       257.8110       125.3416       123.5681       124.4548       323.5849       319.6373       321.6131       0.2921         0.4827         11.3401        0.0071         0.0718         10.3353        8.0616         278.5466       
1000.0000      9.3898         24.0000        3.9829         455.6218       165.1310       113.5311       261.9613       261.9613       261.9613       126.2168       124.3958       125.3063       326.2527       322.1890       324.2229       0.2937         0.4783         11.2441        0.0073         0.0732         10.3788        8.1100         279.3690       
1000.0000      9.3457         25.0000        4.0017         461.2877       168.4900       114.1768       266.0892       266.0892       266.0892       127.0657       125.1993       126.1325       328.8515       324.6760       326.7659       0.2953         0.4740         11.1481        0.0074         0.0745         10.4173        8.1544         280.1249       
1100.0000      10.5994        0.0000         3.5284         292.0696       85.3089        92.0683        154.2291       154.2291       154.2291       96.5931        96.2825        96.4378        239.7317       239.0935       239.4127       0.2413         0.6253         13.7197        0.0016         0.0161         8.9528         6.6114         248.5091       
1100.0000      10.5394        1.0000         3.5485         299.6968       88.5099        93.1475        158.9055       158.9055       158.9055       98.1259        97.7564        97.9411        244.1272       243.3644       243.7459       0.2443         0.6163         13.5898        0.0019         0.0189         9.0323         6.6919         250.2908       
1100.0000      10.4812        2.0000         3.5682         307.2394       91.7171        94.2079        163.5579       163.5579       163.5579       99.6292        99.1984        99.4138        248.4424       247.5488       247.9957       0.2473         0.6078         13.4647        0.0022         0.0217         9.1097         6.7704         252.0188       
1100.0000      10.4202        3.0000         3.5891         314.6948       94.9295        95.2489        168.1846       168.1846       168.1846       101.1024       100.6084       100.8554       252.6761       251.6466       252.1615       0.2501         0.5997         13.3438        0.0024         0.0246         9.1830         6.8455         253.6764       
1100.0000      10.3587        4.0000         3.6104         322.0655       98.1476        96.2713        172.7869       172.7869       172.7869       102.5463       101.9875       102.2669       256.8307       255.6611       256.2461       0.2528         0.5919         13.2266        0.0027         0.0274         9.2534         6.9180         255.2746       
1100.0000      10.3063        5.0000         3.6287         329.3598       101.3738       97.2767        177.3692       177.3692       177.3692       103.9632       103.3383       103.6507       260.9126       259.5992       260.2562       0.2554         0.5844         13.1128        0.0030         0.0302         9.3255         6.9914         256.8584       
1100.0000      10.2490        6.0000         3.6490         336.5674       104.6049       98.2631        181.9257       181.9257       181.9257       105.3504       104.6585       105.0044       264.9150       263.4551       264.1854       0.2580         0.5772         13.0020        0.0033         0.0331         9.3928         7.0609         258.3673       
1100.0000      10.1912        7.0000         3.6697         343.6923       107.8420       99.2313        186.4588       186.4588       186.4588       106.7089       105.9495       106.3292       268.8413       267.2329       268.0376       0.2604         0.5703         12.8936        0.0036         0.0358         9.4575         7.1281         259.8224       
1100.0000      10.1361        8.0000         3.6897         350.7376       111.0859       100.1821       190.9698       190.9698       190.9698       108.0396       107.2125       107.6260       272.6940       270.9354       271.8152       0.2628         0.5636         12.7876        0.0038         0.0386         9.5211         7.1943         261.2394       
1100.0000      10.0848        9.0000         3.7084         357.7045       114.3368       101.1157       195.4594       195.4594       195.4594       109.3430       108.4481       108.8955       276.4743       274.5647       275.5201       0.2651         0.5571         12.6836        0.0041         0.0413         9.5843         7.2599         262.6255       
1100.0000      10.0319        10.0000        3.7280         364.5897       117.5936       102.0315       199.9257       199.9257       199.9257       110.6181       109.6557       110.1369       280.1801       278.1192       279.1503       0.2673         0.5509         12.5814        0.0044         0.0439         9.6446         7.3231         263.9571       
1100.0000      9.9796         11.0000        3.7475         371.3953       120.8569       102.9299       204.3697       204.3697       204.3697       111.8656       110.8361       111.3508       283.8133       281.6011       282.7080       0.2694         0.5449         12.4807        0.0046         0.0464         9.7032         7.3848         265.2459       
1100.0000      9.9312         12.0000        3.7658         378.1240       124.1275       103.8115       208.7930       208.7930       208.7930       113.0862       111.9902       112.5382       287.3759       285.0131       286.1954       0.2715         0.5390         12.3813        0.0049         0.0489         9.7617         7.4461         266.5084       
1100.0000      9.8791         13.0000        3.7856         384.7709       127.4035       104.6755       213.1926       213.1926       213.1926       114.2788       113.1171       113.6979       290.8650       288.3526       289.6098       0.2736         0.5333         12.2831        0.0051         0.0513         9.8164         7.5044         267.7096       
1100.0000      9.8258         14.0000        3.8062         391.3384       130.6857       105.5223       217.5700       217.5700       217.5700       115.4439       114.2176       114.8307       294.2824       291.6218       292.9532       0.2756         0.5278         12.1859        0.0053         0.0537         9.8686         7.5606         268.8630       
1100.0000      9.7749         15.0000        3.8260         397.8293       133.9750       106.3525       221.9264       221.9264       221.9264       116.5823       115.2925       115.9374       297.6300       294.8231       296.2277       0.2775         0.5224         12.0896        0.0056         0.0559         9.9201         7.6161         269.9859       
1100.0000      9.7301         16.0000        3.8436         404.2463       137.2721       107.1666       226.2635       226.2635       226.2635       117.6948       116.3426       117.0187       300.9099       297.9586       299.4355       0.2794         0.5172         11.9940        0.0058         0.0581         9.9730         7.6725         271.0975       
1100.0000      9.6818         17.0000        3.8628         410.5834       140.5750       107.9635       230.5778       230.5778       230.5778       118.7798       117.3667       118.0733       304.1183       301.0251       302.5731       0.2813         0.5121         11.8991        0.0060         0.0602         10.0224        7.7261         272.1527       
1100.0000      9.6519         18.0000        3.8747         416.8551       143.8888       108.7460       234.8776       234.8776       234.8776       119.8408       118.3683       119.1046       307.2644       304.0318       305.6495       0.2831         0.5071         11.8047        0.0062         0.0622         10.0798        7.7857         273.2594       
1100.0000      9.6080         19.0000        3.8925         423.0408       147.2059       109.5103       239.1509       239.1509       239.1509       120.8732       119.3428       120.1080       310.3356       306.9668       308.6527       0.2849         0.5022         11.7107        0.0064         0.0641         10.1282        7.8383         274.2598       
1100.0000      9.5691         20.0000        3.9083         429.1532       150.5308       110.2587       243.4049       243.4049       243.4049       121.8797       120.2933       121.0865       313.3397       309.8381       311.5905       0.2866         0.4975         11.6170        0.0066         0.0659         10.1779        7.8917         275.2486       
1100.0000      9.5298         21.0000        3.9244         435.1890       153.8622       110.9907       247.6378       247.6378       247.6378       122.8598       121.2191       122.0394       316.2751       312.6440       314.4612       0.2884         0.4928         11.5235        0.0067         0.0677         10.2257        7.9437         276.1987       
1100.0000      9.4873         22.0000        3.9420         441.1470       157.1995       111.7061       251.8487       251.8487       251.8487       123.8131       122.1201       122.9666       319.1410       315.3842       317.2644       0.2900         0.4883         11.4302        0.0069         0.0693         10.2704        7.9931         277.0978       
1100.0000      9.4516         23.0000        3.9569         447.0332       160.5452       112.4060       256.0412       256.0412       256.0412       124.7412       122.9977       123.8695       321.9412       318.0626       320.0038       0.2917         0.4838         11.3371        0.0070         0.0709         10.3174        8.0441         277.9958       
1100.0000      9.4134         24.0000        3.9729         452.8427       163.8969       113.0896       260.2122       260.2122       260.2122       125.6429       123.8511       124.7470       324.6728       320.6766       322.6767       0.2933         0.4794         11.2439        0.0072         0.0723         10.3616        8.0930         278.8474       
1100.0000      9.3687         25.0000        3.9919         458.5734       167.2537       113.7566       264.3603       264.3603       264.3603       126.5179       124.6798       125.5989       327.3349       323.2254       325.2822       0.2949         0.4751         11.1508        0.0073         0.0737         10.4007        8.1378         279.6320       
1200.0000      10.6392        0.0000         3.5152         287.5048       84.0860        91.0571        151.8923       151.8923       151.8923       95.3180        95.0385        95.1783        236.4861       235.9124       236.1993       0.2408         0.6266         13.6329        0.0015         0.0147         8.9058         6.5735         247.0226       
1200.0000      10.5785        1.0000         3.5353         295.2184       87.2882        92.1632        156.5983       156.5983       156.5983       96.8840        96.5471        96.7155        240.9597       240.2648       240.6123       0.2439         0.6176         13.5073        0.0017         0.0174         8.9873         6.6555         248.8609       
1200.0000      10.5195        2.0000         3.5552         302.8461       90.4964        93.2501        161.2796       161.2796       161.2796       98.4200        98.0231        98.2216        245.3519       244.5291       244.9406       0.2469         0.6090         13.3865        0.0020         0.0202         9.0665         6.7353         250.6434       
1200.0000      10.4578        3.0000         3.5762         310.3849       93.7096        94.3174        165.9347       165.9347       165.9347       99.9255        99.4663        99.6959        249.6613       248.7050       249.1833       0.2497         0.6008         13.2698        0.0023         0.0231         9.1417         6.8118         252.3535       
1200.0000      10.3955        4.0000         3.5976         317.8376       96.9283        95.3655        170.5647       170.5647       170.5647       101.4011       100.8778       101.1395       253.8906       252.7961       253.3436       0.2524         0.5930         13.1568        0.0026         0.0259         9.2138         6.8855         254.0022       
1200.0000      10.3424        5.0000         3.6161         325.2133       100.1550       96.3965        175.1744       175.1744       175.1744       102.8495       102.2607       102.5551       258.0466       256.8099       257.4285       0.2551         0.5854         13.0472        0.0029         0.0288         9.2875         6.9601         255.6347       
1200.0000      10.2844        6.0000         3.6365         332.5005       103.3864       97.4080        179.7578       179.7578       179.7578       104.2676       103.6123       103.9399       262.1220       260.7400       261.4313       0.2576         0.5782         12.9404        0.0032         0.0316         9.3564         7.0308         257.1908       
1200.0000      10.2259        7.0000         3.6573         339.7039       106.6236       98.4011        184.3171       184.3171       184.3171       105.6567       104.9341       105.2954       266.1204       264.5907       265.3560       0.2601         0.5713         12.8361        0.0034         0.0344         9.4226         7.0991         258.6914       
1200.0000      10.1700        8.0000         3.6774         346.8267       109.8675       99.3764        188.8539       188.8539       188.8539       107.0177       106.2275       106.6226       270.0444       268.3653       269.2054       0.2624         0.5646         12.7340        0.0037         0.0372         9.4876         7.1663         260.1525       
1200.0000      10.1180        9.0000         3.6963         353.8704       113.1183       100.3343       193.3690       193.3690       193.3690       108.3510       107.4930       107.9220       273.8955       272.0657       272.9812       0.2647         0.5581         12.6338        0.0040         0.0399         9.5522         7.2329         261.5813       
1200.0000      10.0644        10.0000        3.7160         360.8311       116.3749       101.2741       197.8603       197.8603       197.8603       109.6557       108.7301       109.1929       277.6713       275.6904       276.6815       0.2669         0.5519         12.5354        0.0042         0.0426         9.6138         7.2970         262.9543       
1200.0000      10.0114        11.0000        3.7356         367.7113       119.6378       102.1964       202.3289       202.3289       202.3289       110.9325       109.9396       110.4361       281.3738       279.2416       280.3085       0.2691         0.5458         12.4384        0.0045         0.0452         9.6737         7.3595         264.2833       
1200.0000      9.9624         12.0000        3.7540         374.5139       122.9078       103.1016       206.7765       206.7765       206.7765       112.1822       111.1225       111.6523       285.0053       282.7222       283.8646       0.2712         0.5400         12.3427        0.0047         0.0477         9.7334         7.4217         265.5848       
1200.0000      9.9096         13.0000        3.7740         381.2336       126.1832       103.9889       211.2000       211.2000       211.2000       113.4034       112.2778       112.8406       288.5625       286.1294       287.3469       0.2732         0.5343         12.2481        0.0050         0.0501         9.7892         7.4808         266.8240       
1200.0000      9.8557         14.0000        3.7946         387.8729       129.4645       104.8587       215.6006       215.6006       215.6006       114.5969       113.4062       114.0016       292.0473       289.4655       290.7574       0.2752         0.5288         12.1544        0.0052         0.0525         9.8425         7.5377         268.0144       
1200.0000      9.8041         15.0000        3.8146         394.4349       132.7527       105.7118       219.9801       219.9801       219.9801       115.7635       114.5088       115.1361       295.4620       292.7331       294.0987       0.2772         0.5234         12.0615        0.0054         0.0548         9.8951         7.5939         269.1734       
1200.0000      9.7587         16.0000        3.8324         400.9226       136.0489       106.5486       224.3401       224.3401       224.3401       116.9039       115.5864       116.2451       298.8086       295.9345       297.3728       0.2791         0.5182         11.9693        0.0057         0.0570         9.9489         7.6510         270.3201       
1200.0000      9.7097         17.0000        3.8517         407.3295       139.3506       107.3681       228.6769       228.6769       228.6769       118.0167       116.6377       117.3272       302.0831       299.0663       300.5760       0.2809         0.5131         11.8777        0.0059         0.0591         9.9993         7.7052         271.4095       
1200.0000      9.6792         18.0000        3.8638         413.6712       142.6635       108.1731       232.9994       232.9994       232.9994       119.1054       117.6663       118.3859       305.2956       302.1383       303.7183       0.2827         0.5081         11.7865        0.0061         0.0612         10.0576        7.7655         272.5495       
1200.0000      9.6346         19.0000        3.8817         419.9256       145.9792       108.9596       237.2947       237.2947       237.2947       120.1650       118.6675       119.4163       308.4322       305.1376       306.7863       0.2845         0.5032         11.6957        0.0063         0.0631         10.1069        7.8187         273.5825       
1200.0000      9.5952         20.0000        3.8977         426.1061       149.3027       109.7301       241.5705       241.5705       241.5705       121.1987       119.6444       120.4216       311.5015       308.0727       309.7887       0.2863         0.4985         11.6051        0.0065         0.0650         10.1574        7.8726         274.6032       
1200.0000      9.5552         21.0000        3.9140         432.2094       152.6327       110.4840       245.8249       245.8249       245.8249       122.2057       120.5964       121.4011       314.5017       310.9421       312.7236       0.2880         0.4939         11.5147        0.0066         0.0667         10.2061        7.9251         275.5846       
1200.0000      9.5121         22.0000        3.9317         438.2341       155.9683       111.2212       250.0569       250.0569       250.0569       123.1859       121.5234       122.3547       317.4319       313.7453       315.5904       0.2897         0.4893         11.4244        0.0068         0.0684         10.2515        7.9750         276.5142       
1200.0000      9.4758         23.0000        3.9468         444.1868       159.3123       111.9427       254.2704       254.2704       254.2704       124.1405       122.4269       123.2837       320.2963       316.4865       318.3933       0.2913         0.4849         11.3342        0.0069         0.0700         10.2992        8.0265         277.4422       
1200.0000      9.4370         24.0000        3.9630         450.0621       162.6622       112.6478       258.4621       258.4621       258.4621       125.0687       123.3059       124.1873       323.0918       319.1627       321.1292       0.2929         0.4805         11.2440        0.0071         0.0715         10.3441        8.0758         278.3231       
1200.0000      9.3916         25.0000        3.9821         455.8578       166.0169       113.3361       262.6305       262.6305       262.6305       125.9699       124.1600       125.0649       325.8172       321.7734       323.7973       0.2945         0.4762         11.1537        0.0072         0.0729         10.3840        8.1211         279.1366       
1300.0000      10.6791        0.0000         3.5020         282.9385       82.8627        90.0455        149.5546       149.5546       149.5546       94.0425        93.7929        93.9177        233.2391       232.7273       232.9833       0.2404         0.6280         13.5457        0.0013         0.0133         8.8579         6.5349         245.5211       
1300.0000      10.6176        1.0000         3.5223         290.7386       86.0661        91.1786        154.2903       154.2903       154.2903       95.6416        95.3364        95.4890        237.7909       237.1615       237.4763       0.2435         0.6189         13.4245        0.0016         0.0160         8.9415         6.6184         247.4172       
1300.0000      10.5578        2.0000         3.5423         298.4513       89.2753        92.2921        159.0006       159.0006       159.0006       97.2105        96.8464        97.0284        242.2600       241.5059       241.8831       0.2465         0.6102         13.3080        0.0019         0.0188         9.0227         6.6997         249.2551       
1300.0000      10.4953        3.0000         3.5634         306.0735       92.4892        93.3855        163.6840       163.6840       163.6840       98.7481        98.3228        98.5355        246.6452       245.7602       246.2029       0.2493         0.6020         13.1956        0.0022         0.0216         9.0997         6.7776         251.0186       
1300.0000      10.4323        4.0000         3.5849         313.6082       95.7085        94.4593        168.3417       168.3417       168.3417       100.2555       99.7670        100.0113       250.9492       249.9281       250.4389       0.2521         0.5941         13.0869        0.0024         0.0245         9.1736         6.8526         252.7188       
1300.0000      10.3785        5.0000         3.6035         321.0652       98.9358        95.5159        172.9789       172.9789       172.9789       101.7354       101.1820       101.4587       255.1794       254.0178       254.5988       0.2547         0.5865         12.9814        0.0027         0.0273         9.2490         6.9284         254.4007       
1300.0000      10.3197        6.0000         3.6240         328.4322       102.1675       96.5526        177.5891       177.5891       177.5891       103.1845       102.5650       102.8748       259.3278       258.0223       258.6753       0.2572         0.5793         12.8787        0.0030         0.0302         9.3195         7.0003         256.0046       
1300.0000      10.2605        7.0000         3.6449         335.7141       105.4048       97.5705        182.1746       182.1746       182.1746       104.6042       103.9178       104.2610       263.3983       261.9461       262.6726       0.2597         0.5723         12.7784        0.0033         0.0330         9.3872         7.0697         257.5514       
1300.0000      10.2039        8.0000         3.6651         342.9144       108.6487       98.5704        186.7372       186.7372       186.7372       105.9954       105.2416       105.6185       267.3937       265.7929       266.5938       0.2621         0.5656         12.6803        0.0036         0.0358         9.4537         7.1379         259.0572       
1300.0000      10.1512        9.0000         3.6842         350.0348       111.8994       99.5527        191.2779       191.2779       191.2779       107.3587       106.5372       106.9479       271.3156       269.5646       270.4406       0.2644         0.5591         12.5840        0.0038         0.0386         9.5197         7.2055         260.5292       
1300.0000      10.0969        10.0000        3.7040         357.0711       115.1557       100.5165       195.7942       195.7942       195.7942       108.6930       107.8038       108.2484       275.1614       273.2595       274.2110       0.2666         0.5529         12.4894        0.0041         0.0412         9.5826         7.2705         261.9442       
1300.0000      10.0433        11.0000        3.7238         364.0259       118.4181       101.4625       200.2874       200.2874       200.2874       109.9991       109.0425       109.5208       278.9333       276.8801       277.9074       0.2687         0.5468         12.3961        0.0044         0.0439         9.6437         7.3339         263.3139       
1300.0000      9.9936         12.0000        3.7423         370.9024       121.6877       102.3914       204.7593       204.7593       204.7593       111.2778       110.2542       110.7660       282.6336       280.4294       281.5323       0.2708         0.5410         12.3041        0.0046         0.0464         9.7046         7.3970         264.6549       
1300.0000      9.9401         13.0000        3.7624         377.6949       124.9623       103.3019       209.2065       209.2065       209.2065       112.5277       111.4378       111.9827       286.2589       283.9043       285.0825       0.2729         0.5353         12.2131        0.0049         0.0489         9.7616         7.4568         265.9326       
1300.0000      9.8855         14.0000        3.7832         384.4061       128.2428       104.1949       213.6305       213.6305       213.6305       113.7496       112.5942       113.1719       289.8112       287.3075       288.5603       0.2749         0.5298         12.1229        0.0051         0.0513         9.8160         7.5146         267.1604       
1300.0000      9.8333         15.0000        3.8033         391.0392       131.5300       105.0708       218.0331       218.0331       218.0331       114.9443       113.7246       114.3344       293.2929       290.6415       291.9682       0.2768         0.5244         12.0335        0.0053         0.0536         9.8697         7.5715         268.3558       
1300.0000      9.7872         16.0000        3.8212         397.5977       134.8252       105.9305       222.4160       222.4160       222.4160       116.1128       114.8296       115.4712       296.7062       293.9089       295.3087       0.2787         0.5192         11.9447        0.0056         0.0559         9.9246         7.6293         269.5379       
1300.0000      9.7376         17.0000        3.8406         404.0744       138.1257       106.7725       226.7752       226.7752       226.7752       117.2532       115.9081       116.5807       300.0470       297.1059       298.5777       0.2806         0.5141         11.8564        0.0058         0.0580         9.9759         7.6841         270.6619       
1300.0000      9.7065         18.0000        3.8530         410.4862       141.4377       107.6000       231.1205       231.1205       231.1205       118.3697       116.9638       117.6668       303.3257       300.2432       301.7858       0.2824         0.5091         11.7685        0.0060         0.0601         10.0352        7.7450         271.8355       
1300.0000      9.6613         19.0000        3.8710         416.8091       144.7521       108.4087       235.4377       235.4377       235.4377       119.4566       117.9917       118.7242       306.5277       303.3068       304.9187       0.2841         0.5043         11.6808        0.0062         0.0621         10.0854        7.7988         272.9015       
1300.0000      9.6212         20.0000        3.8871         423.0578       148.0742       109.2013       239.7354       239.7354       239.7354       120.5175       118.9951       119.7563       309.6623       306.3060       307.9857       0.2859         0.4995         11.5934        0.0064         0.0640         10.1367        7.8533         273.9543       
1300.0000      9.5806         21.0000        3.9036         429.2286       151.4026       109.9771       244.0113       244.0113       244.0113       121.5515       119.9734       120.7624       312.7272       309.2389       310.9847       0.2876         0.4949         11.5061        0.0065         0.0658         10.1862        7.9063         274.9672       
1300.0000      9.5369         22.0000        3.9215         435.3200       154.7366       110.7360       248.2644       248.2644       248.2644       122.5583       120.9264       121.7424       315.7218       312.1051       313.9152       0.2893         0.4904         11.4188        0.0067         0.0675         10.2324        7.9567         275.9276       
1300.0000      9.5000         23.0000        3.9367         441.3393       158.0789       111.4793       252.4990       252.4990       252.4990       123.5396       121.8558       122.6977       318.6504       314.9090       316.7815       0.2909         0.4859         11.3316        0.0069         0.0691         10.2809        8.0087         276.8858       
1300.0000      9.4606         24.0000        3.9531         447.2803       161.4269       112.2058       256.7114       256.7114       256.7114       124.4942       122.7603       123.6273       321.5097       317.6476       319.5805       0.2925         0.4816         11.2443        0.0070         0.0706         10.3265        8.0585         277.7963       
1300.0000      9.4146         25.0000        3.9724         453.1410       164.7795       112.9155       260.9000       260.9000       260.9000       125.4216       123.6399       124.5307       324.2984       320.3200       322.3112       0.2941         0.4773         11.1568        0.0072         0.0721         10.3671        8.1042         278.6389       
1400.0000      10.7190        0.0000         3.4890         278.3709       81.6390        89.0336        147.2163       147.2163       147.2163       92.7665        92.5457        92.6561        229.9910       229.5382       229.7647       0.2399         0.6294         13.4583        0.0012         0.0119         8.8093         6.4957         244.0046       
1400.0000      10.6567        1.0000         3.5094         286.2575       84.8436        90.1937        151.9816       151.9816       151.9816       94.3990        94.1241        94.2615        234.6209       234.0546       234.3378       0.2430         0.6202         13.3415        0.0015         0.0146         8.8949         6.5808         245.9596       
1400.0000      10.5961        2.0000         3.5295         294.0552       88.0539        91.3338        156.7210       156.7210       156.7210       96.0005        95.6683        95.8344        239.1671       238.4794       238.8234       0.2460         0.6115         13.2294        0.0017         0.0174         8.9782         6.6636         247.8539       
1400.0000      10.5329        3.0000         3.5507         301.7609       91.2685        92.4533        161.4327       161.4327       161.4327       97.5704        97.1782        97.3743        243.6281       242.8123       243.2204       0.2489         0.6032         13.1213        0.0020         0.0202         9.0571         6.7428         249.6717       
1400.0000      10.4691        4.0000         3.5723         309.3776       94.4884        93.5530        166.1181       166.1181       166.1181       99.1096        98.6551        98.8823        248.0068       247.0573       247.5322       0.2517         0.5953         13.0168        0.0023         0.0230         9.1328         6.8192         251.4241       
1400.0000      10.4146        5.0000         3.5910         316.9159       97.7163        94.6351        170.7828       170.7828       170.7828       100.6210       100.1023       100.3616       252.3112       251.2231       251.7673       0.2543         0.5877         12.9156        0.0026         0.0259         9.2099         6.8963         253.1563       
1400.0000      10.3551        6.0000         3.6116         324.3627       100.9483       95.6970        175.4197       175.4197       175.4197       102.1011       101.5169       101.8090       256.5326       255.3021       255.9176       0.2569         0.5804         12.8169        0.0029         0.0288         9.2820         6.9693         254.8087       
1400.0000      10.2951        7.0000         3.6327         331.7231       104.1857       96.7397        180.0315       180.0315       180.0315       103.5513       102.9006       103.2260       260.6752       259.2993       259.9876       0.2593         0.5734         12.7207        0.0032         0.0316         9.3513         7.0398         256.4024       
1400.0000      10.2378        8.0000         3.6530         339.0010       107.4295       97.7642        184.6200       184.6200       184.6200       104.9728       104.2549       104.6139       264.7420       263.2183       263.9806       0.2617         0.5666         12.6265        0.0034         0.0344         9.4193         7.1091         257.9535       
1400.0000      10.1845        9.0000         3.6721         346.1981       110.6802       98.7708        189.1862       189.1862       189.1862       106.3661       105.5806       105.9733       268.7347       267.0614       267.8986       0.2640         0.5602         12.5342        0.0037         0.0372         9.4867         7.1777         259.4693       
1400.0000      10.1295        10.0000        3.6921         353.3100       113.9361       99.7587        193.7274       193.7274       193.7274       107.7300       106.8768       107.3034       272.6505       270.8267       271.7392       0.2662         0.5539         12.4434        0.0040         0.0399         9.5510         7.2437         260.9268       
1400.0000      10.0751        11.0000        3.7120         360.3394       117.1982       100.7285       198.2452       198.2452       198.2452       109.0654       108.1447       108.6050       276.4918       274.5168       275.5049       0.2684         0.5478         12.3539        0.0042         0.0426         9.6134         7.3080         262.3377       
1400.0000      10.0248        12.0000        3.7306         367.2899       120.4672       101.6809       202.7415       202.7415       202.7415       110.3731       109.3852       109.8792       280.2610       278.1349       279.1987       0.2705         0.5420         12.2656        0.0045         0.0452         9.6755         7.3719         263.7187       
1400.0000      9.9706         13.0000        3.7509         374.1551       123.7411       102.6148       207.2125       207.2125       207.2125       111.6517       110.5972       111.1245       283.9543       281.6777       282.8168       0.2725         0.5363         12.1782        0.0047         0.0477         9.7337         7.4326         265.0352       
1400.0000      9.9154         14.0000        3.7718         380.9382       127.0207       103.5308       211.6598       211.6598       211.6598       112.9020       111.7818       112.3419       287.5742       285.1479       286.3619       0.2745         0.5308         12.0915        0.0050         0.0501         9.7893         7.4911         266.3009       
