The SAM model uses the reference state from Elasticity_cold+NVT_s4.dat at T = 0.000000       K
Reference data for Cubic structure, Space-Group Number between 195 and 230: 
T(K)           V(ang^3/atom)  P(GPa)         rho(g/cm^3)    C11(GPa)       C12(GPa)       C44(GPa)       BH(GPa)        GH(GPa)        EH(GPa)        Debye(K)       
0.0000         20.0763        0.0000         2.3229         154.2055       63.7658        73.8112        93.9124        60.6432        149.7059       196.1389       
0.0000         19.8690        1.0000         2.3472         158.1777       68.0722        74.1020        98.1074        60.6955        150.9561       196.0922       
0.0000         19.6735        2.0000         2.3705         161.9850       72.3782        74.2720        102.2471       60.6431        151.8988       195.8869       
0.0000         19.4876        3.0000         2.3931         165.5867       76.6388        74.2422        106.2881       60.4489        152.4464       195.4614       
0.0000         19.3095        4.0000         2.4152         168.9275       80.8775        74.1483        110.2275       60.1571        152.6936       194.8820       
0.0000         19.1436        5.0000         2.4361         172.0229       84.8894        73.9317        113.9339       59.7998        152.6861       194.2005       
0.0000         18.9837        6.0000         2.4566         175.1130       89.0087        73.5309        117.7101       59.3215        152.3686       193.3332       
0.0000         18.8151        7.0000         2.4787         178.4017       93.4989        72.9243        121.7998       58.6958        151.7164       192.2197       
0.0000         18.6627        8.0000         2.4989         181.3607       97.7454        72.2433        125.6172       58.0098        150.8143       191.0149       
0.0000         18.5245        9.0000         2.5175         184.0339       101.7014       71.4563        129.1456       57.2740        149.6931       189.7314       
0.0000         18.3836        10.0000        2.5368         186.8092       105.8676       70.4336        132.8481       56.3947        148.2119       188.2052       
The SAM model parameters are as follows:
V: b0 is 0.00005393 (ang$^3/atom)     b1 is -0.02638052 (ang^3/atom/GPa)     RMSE is 0.000122665 (ang^3/atom)
C11: b0 is 0.212443 (GPa)     b1 is 3.452069     RMSE is 0.236291 (GPa)
C12: b0 is 0.231638 (GPa)     b1 is 1.139092     RMSE is 0.240538 (GPa)
C44: b0 is -0.052106 (GPa)     b1 is 1.887625     RMSE is 0.186345 (GPa)
B: b0 is 0.224131 (GPa)     b1 is 1.903417     RMSE is 0.157907 (GPa)
G: b0 is -0.030321 (GPa)     b1 is 1.561581     RMSE is 0.169628 (GPa)
E: b0 is -0.025354 (GPa)     b1 is 3.741588     RMSE is 0.372088 (GPa)
The modeled elastic constants and moduli are as follows:
T(K)           P(GPa)         V(ang^3/atom)  C11(GPa)       C12(GPa)       C44(GPa)       B(GPa)         G(GPa)         E(GPa)         
600.0000       6.0000         19.0840        156.9130       79.2712        67.4665        105.2031       54.0093        138.5475       
600.0000       7.0000         18.9159        159.2604       82.8006        67.0225        108.3431       53.4666        137.9040       
600.0000       8.0000         18.7640        161.2551       86.0675        66.5032        111.1907       52.8620        137.0033       
600.0000       9.0000         18.6263        162.9408       89.0243        65.8776        113.7286       52.2064        135.8773       
600.0000       10.0000        18.4861        164.6820       92.1565        65.0111        116.4021       51.4016        134.3715       
610.0000       0.0000         20.1781        140.8819       59.3694        66.5257        86.5660        54.6162        135.2649       
610.0000       1.0000         19.9706        144.0304       62.7803        67.0158        89.8937        54.7839        136.6091       
610.0000       2.0000         19.7750        147.0000       66.1848        67.3788        93.1575        54.8418        137.6330       
610.0000       3.0000         19.5892        149.7420       69.5328        67.5341        96.3079        54.7508        138.2441       
610.0000       4.0000         19.4112        152.2042       72.8474        67.6205        99.3428        54.5580        138.5425       
610.0000       5.0000         19.2455        154.4049       75.9237        67.5816        102.1318       54.2970        138.5785       
610.0000       6.0000         19.0859        156.5733       79.0895        67.3533        104.9697       53.9101        138.2896       
610.0000       7.0000         18.9178        158.9033       82.6010        66.9124        108.0921       53.3690        137.6464       
610.0000       8.0000         18.7659        160.8803       85.8498        66.3962        110.9218       52.7661        136.7458       
610.0000       9.0000         18.6282        162.5479       88.7882        65.7737        113.4414       52.1120        135.6199       
610.0000       10.0000        18.4880        164.2702       91.9013        64.9102        116.0960       51.3086        134.1139       
620.0000       0.0000         20.1800        140.6374       59.2887        66.3920        86.4311        54.5055        134.9998       
620.0000       1.0000         19.9725        143.7707       62.6832        66.8857        89.7429        54.6754        136.3458       
620.0000       2.0000         19.7769        146.7250       66.0711        67.2523        92.9907        54.7353        137.3712       
620.0000       3.0000         19.5911        149.4513       69.4024        67.4110        96.1248        54.6463        137.9835       
620.0000       4.0000         19.4131        151.8975       72.7001        67.5007        99.1432        54.4553        138.2830       
620.0000       5.0000         19.2474        154.0818       75.7593        67.4652        101.9154       54.1961        138.3198       
620.0000       6.0000         19.0878        156.2335       78.9077        67.2401        104.7362       53.8109        138.0315       
620.0000       7.0000         18.9196        158.5462       82.4014        66.8023        107.8410       53.2714        137.3887       
620.0000       8.0000         18.7677        160.5055       85.6321        66.2892        110.6528       52.6701        136.4883       
620.0000       9.0000         18.6301        162.1549       88.5520        65.6698        113.1542       52.0176        135.3626       
620.0000       10.0000        18.4900        163.8583       91.6461        64.8093        115.7899       51.2157        133.8563       
630.0000       0.0000         20.1819        140.3928       59.2080        66.2583        86.2962        54.3949        134.7347       
630.0000       1.0000         19.9744        143.5110       62.5860        66.7556        89.5922        54.5668        136.0824       
630.0000       2.0000         19.7788        146.4499       65.9574        67.1258        92.8239        54.6288        137.1093       
630.0000       3.0000         19.5929        149.1605       69.2720        67.2879        95.9417        54.5417        137.7229       
630.0000       4.0000         19.4149        151.5907       72.5528        67.3810        98.9435        54.3526        138.0234       
630.0000       5.0000         19.2492        153.7588       75.5949        67.3487        101.6989       54.0952        138.0611       
630.0000       6.0000         19.0896        155.8937       78.7259        67.1269        104.5027       53.7117        137.7735       
630.0000       7.0000         18.9215        158.1890       82.2018        66.6922        107.5899       53.1739        137.1309       
630.0000       8.0000         18.7696        160.1306       85.4144        66.1821        110.3838       52.5741        136.2308       
630.0000       9.0000         18.6320        161.7619       88.3158        65.5659        112.8670       51.9232        135.1051       
630.0000       10.0000        18.4919        163.4464       91.3909        64.7083        115.4838       51.1228        133.5987       
640.0000       0.0000         20.1837        140.1481       59.1272        66.1245        86.1614        54.2842        134.4696       
640.0000       1.0000         19.9762        143.2513       62.4889        66.6255        89.4414        54.4583        135.8190       
640.0000       2.0000         19.7806        146.1748       65.8437        66.9992        92.6570        54.5223        136.8474       
640.0000       3.0000         19.5948        148.8697       69.1416        67.1648        95.7585        54.4371        137.4622       
640.0000       4.0000         19.4168        151.2839       72.4054        67.2612        98.7438        54.2498        137.7637       
640.0000       5.0000         19.2511        153.4356       75.4305        67.2322        101.4825       53.9943        137.8024       
640.0000       6.0000         19.0915        155.5539       78.5441        67.0136        104.2691       53.6125        137.5154       
640.0000       7.0000         18.9234        157.8318       82.0022        66.5820        107.3388       53.0763        136.8732       
640.0000       8.0000         18.7715        159.7557       85.1966        66.0751        110.1148       52.4781        135.9733       
640.0000       9.0000         18.6339        161.3689       88.0796        65.4619        112.5797       51.8288        134.8477       
640.0000       10.0000        18.4938        163.0344       91.1356        64.6074        115.1776       51.0298        133.3410       
650.0000       0.0000         20.1856        139.9035       59.0465        65.9907        86.0265        54.1736        134.2044       
650.0000       1.0000         19.9781        142.9915       62.3917        66.4954        89.2905        54.3497        135.5555       
650.0000       2.0000         19.7825        145.8997       65.7300        66.8727        92.4901        54.4158        136.5855       
650.0000       3.0000         19.5966        148.5789       69.0112        67.0417        95.5753        54.3325        137.2015       
650.0000       4.0000         19.4187        150.9770       72.2581        67.1414        98.5441        54.1471        137.5041       
650.0000       5.0000         19.2530        153.1125       75.2660        67.1158        101.2660       53.8933        137.5436       
650.0000       6.0000         19.0934        155.2140       78.3622        66.9004        104.0355       53.5133        137.2573       
650.0000       7.0000         18.9253        157.4746       81.8025        66.4719        107.0877       52.9787        136.6154       
650.0000       8.0000         18.7734        159.3807       84.9788        65.9680        109.8457       52.3821        135.7157       
650.0000       9.0000         18.6358        160.9758       87.8433        65.3579        112.2924       51.7343        134.5902       
650.0000       10.0000        18.4957        162.6224       90.8803        64.5064        114.8713       50.9368        133.0833       
660.0000       0.0000         20.1875        139.6588       58.9658        65.8569        85.8915        54.0629        133.9392       
660.0000       1.0000         19.9800        142.7317       62.2945        66.3652        89.1397        54.2412        135.2921       
660.0000       2.0000         19.7844        145.6245       65.6163        66.7461        92.3232        54.3093        136.3236       
660.0000       3.0000         19.5985        148.2880       68.8807        66.9185        95.3921        54.2279        136.9408       
660.0000       4.0000         19.4205        150.6701       72.1107        67.0216        98.3443        54.0444        137.2444       
660.0000       5.0000         19.2548        152.7893       75.1016        66.9993        101.0495       53.7924        137.2848       
660.0000       6.0000         19.0953        154.8740       78.1803        66.7871        103.8019       53.4141        136.9991       
660.0000       7.0000         18.9272        157.1173       81.6028        66.3617        106.8365       52.8811        136.3576       
660.0000       8.0000         18.7753        159.0056       84.7610        65.8610        109.5766       52.2861        135.4581       
660.0000       9.0000         18.6377        160.5826       87.6070        65.2540        112.0050       51.6399        134.3327       
660.0000       10.0000        18.4976        162.2103       90.6249        64.4054        114.5651       50.8438        132.8255       
670.0000       0.0000         20.1893        139.4141       58.8850        65.7231        85.7566        53.9522        133.6739       
670.0000       1.0000         19.9818        142.4718       62.1973        66.2351        88.9888        54.1326        135.0286       
670.0000       2.0000         19.7862        145.3493       65.5026        66.6195        92.1563        54.2027        136.0616       
670.0000       3.0000         19.6004        147.9971       68.7502        66.7954        95.2089        54.1233        136.6800       
670.0000       4.0000         19.4224        150.3632       71.9633        66.9018        98.1445        53.9416        136.9846       
670.0000       5.0000         19.2567        152.4660       74.9371        66.8828        100.8330       53.6914        137.0259       
670.0000       6.0000         19.0971        154.5341       77.9984        66.6738        103.5683       53.3149        136.7410       
670.0000       7.0000         18.9290        156.7599       81.4031        66.2515        106.5853       52.7835        136.0997       
670.0000       8.0000         18.7772        158.6306       84.5431        65.7539        109.3075       52.1901        135.2004       
670.0000       9.0000         18.6396        160.1894       87.3707        65.1500        111.7176       51.5454        134.0752       
670.0000       10.0000        18.4995        161.7982       90.3696        64.3045        114.2588       50.7508        132.5678       
680.0000       0.0000         20.1912        139.1693       58.8043        65.5893        85.6217        53.8415        133.4087       
680.0000       1.0000         19.9837        142.2120       62.1001        66.1049        88.8380        54.0240        134.7650       
680.0000       2.0000         19.7881        145.0741       65.3888        66.4929        91.9893        54.0962        135.7996       
680.0000       3.0000         19.6022        147.7062       68.6198        66.6722        95.0256        54.0187        136.4192       
680.0000       4.0000         19.4243        150.0562       71.8159        66.7820        97.9447        53.8388        136.7249       
680.0000       5.0000         19.2586        152.1428       74.7726        66.7662        100.6164       53.5905        136.7671       
680.0000       6.0000         19.0990        154.1940       77.8165        66.5605        103.3347       53.2156        136.4828       
680.0000       7.0000         18.9309        156.4026       81.2033        66.1414        106.3340       52.6858        135.8418       
680.0000       8.0000         18.7791        158.2555       84.3253        65.6468        109.0384       52.0940        134.9428       
680.0000       9.0000         18.6415        159.7962       87.1344        65.0460        111.4302       51.4510        133.8176       
680.0000       10.0000        18.5014        161.3861       90.1142        64.2035        113.9525       50.6578        132.3100       
690.0000       0.0000         20.1931        138.9246       58.7235        65.4554        85.4867        53.7307        133.1434       
690.0000       1.0000         19.9856        141.9521       62.0029        65.9747        88.6871        53.9154        134.5015       
690.0000       2.0000         19.7900        144.7988       65.2751        66.3663        91.8224        53.9896        135.5375       
690.0000       3.0000         19.6041        147.4152       68.4893        66.5490        94.8423        53.9141        136.1584       
690.0000       4.0000         19.4261        149.7492       71.6685        66.6621        97.7449        53.7360        136.4651       
690.0000       5.0000         19.2605        151.8195       74.6080        66.6497        100.3998       53.4895        136.5082       
690.0000       6.0000         19.1009        153.8540       77.6346        66.4472        103.1010       53.1164        136.2245       
690.0000       7.0000         18.9328        156.0452       81.0036        66.0312        106.0828       52.5882        135.5839       
690.0000       8.0000         18.7810        157.8803       84.1074        65.5397        108.7692       51.9980        134.6851       
690.0000       9.0000         18.6434        159.4029       86.8980        64.9420        111.1428       51.3565        133.5600       
690.0000       10.0000        18.5033        160.9739       89.8588        64.1024        113.6461       50.5648        132.0522       
700.0000       0.0000         20.1949        138.6798       58.6427        65.3216        85.3517        53.6200        132.8780       
700.0000       1.0000         19.9874        141.6922       61.9057        65.8445        88.5362        53.8068        134.2379       
700.0000       2.0000         19.7918        144.5236       65.1613        66.2397        91.6554        53.8830        135.2754       
700.0000       3.0000         19.6060        147.1242       68.3588        66.4258        94.6590        53.8094        135.8976       
700.0000       4.0000         19.4280        149.4421       71.5211        66.5423        97.5451        53.6332        136.2053       
700.0000       5.0000         19.2623        151.4961       74.4435        66.5332        100.1832       53.3885        136.2493       
700.0000       6.0000         19.1028        153.5139       77.4526        66.3339        102.8673       53.0171        135.9663       
700.0000       7.0000         18.9347        155.6877       80.8038        65.9209        105.8315       52.4905        135.3260       
700.0000       8.0000         18.7829        157.5052       83.8894        65.4326        108.5000       51.9019        134.4273       
700.0000       9.0000         18.6453        159.0096       86.6616        64.8379        110.8553       51.2620        133.3024       
700.0000       10.0000        18.5052        160.5617       89.6033        64.0014        113.3397       50.4718        131.7943       
710.0000       0.0000         20.1968        138.4349       58.5619        65.1877        85.2167        53.5093        132.6127       
710.0000       1.0000         19.9893        141.4322       61.8085        65.7143        88.3852        53.6982        133.9743       
710.0000       2.0000         19.7937        144.2482       65.0475        66.1130        91.4884        53.7765        135.0134       
710.0000       3.0000         19.6078        146.8332       68.2282        66.3026        94.4757        53.7048        135.6367       
710.0000       4.0000         19.4299        149.1351       71.3736        66.4224        97.3452        53.5304        135.9455       
710.0000       5.0000         19.2642        151.1728       74.2789        66.4166        99.9666        53.2875        135.9904       
710.0000       6.0000         19.1046        153.1738       77.2707        66.2206        102.6335       52.9178        135.7080       
710.0000       7.0000         18.9366        155.3303       80.6040        65.8107        105.5802       52.3929        135.0681       
710.0000       8.0000         18.7848        157.1299       83.6715        65.3254        108.2308       51.8058        134.1696       
710.0000       9.0000         18.6472        158.6162       86.4252        64.7339        110.5678       51.1675        133.0447       
710.0000       10.0000        18.5071        160.1494       89.3479        63.9004        113.0333       50.3788        131.5365       
720.0000       0.0000         20.1987        138.1901       58.4811        65.0538        85.0817        53.3985        132.3473       
720.0000       1.0000         19.9912        141.1722       61.7112        65.5841        88.2343        53.5895        133.7106       
720.0000       2.0000         19.7956        143.9729       64.9337        65.9864        91.3214        53.6699        134.7512       
720.0000       3.0000         19.6097        146.5421       68.0977        66.1794        94.2924        53.6001        135.3758       
720.0000       4.0000         19.4317        148.8280       71.2262        66.3026        97.1453        53.4276        135.6856       
720.0000       5.0000         19.2661        150.8494       74.1144        66.3001        99.7500        53.1865        135.7314       
720.0000       6.0000         19.1065        152.8337       77.0887        66.1072        102.3998       52.8186        135.4497       
720.0000       7.0000         18.9384        154.9728       80.4042        65.7005        105.3288       52.2952        134.8101       
720.0000       8.0000         18.7866        156.7547       83.4536        65.2183        107.9615       51.7098        133.9118       
720.0000       9.0000         18.6491        158.2229       86.1888        64.6299        110.2803       51.0730        132.7871       
720.0000       10.0000        18.5091        159.7371       89.0924        63.7994        112.7269       50.2857        131.2786       
730.0000       0.0000         20.2006        137.9452       58.4003        64.9199        84.9467        53.2877        132.0819       
730.0000       1.0000         19.9930        140.9122       61.6140        65.4539        88.0834        53.4809        133.4469       
730.0000       2.0000         19.7974        143.6976       64.8199        65.8597        91.1544        53.5633        134.4891       
730.0000       3.0000         19.6116        146.2510       67.9672        66.0562        94.1090        53.4954        135.1149       
730.0000       4.0000         19.4336        148.5209       71.0787        66.1827        96.9454        53.3248        135.4257       
730.0000       5.0000         19.2679        150.5259       73.9498        66.1835        99.5333        53.0855        135.4724       
730.0000       6.0000         19.1084        152.4935       76.9067        65.9939        102.1660       52.7193        135.1914       
730.0000       7.0000         18.9403        154.6152       80.2044        65.5903        105.0775       52.1976        134.5521       
730.0000       8.0000         18.7885        156.3794       83.2356        65.1112        107.6922       51.6137        133.6541       
730.0000       9.0000         18.6510        157.8295       85.9523        64.5258        109.9927       50.9785        132.5294       
730.0000       10.0000        18.5110        159.3248       88.8369        63.6983        112.4204       50.1927        131.0207       
740.0000       0.0000         20.2024        137.7004       58.3195        64.7860        84.8117        53.1770        131.8165       
740.0000       1.0000         19.9949        140.6522       61.5167        65.3237        87.9324        53.3723        133.1833       
740.0000       2.0000         19.7993        143.4222       64.7061        65.7330        90.9873        53.4567        134.2269       
740.0000       3.0000         19.6134        145.9599       67.8366        65.9329        93.9257        53.3907        134.8540       
740.0000       4.0000         19.4355        148.2137       70.9312        66.0628        96.7455        53.2219        135.1658       
740.0000       5.0000         19.2698        150.2025       73.7852        66.0669        99.3166        52.9844        135.2134       
740.0000       6.0000         19.1103        152.1533       76.7247        65.8805        101.9323       52.6200        134.9330       
740.0000       7.0000         18.9422        154.2577       80.0045        65.4800        104.8261       52.0999        134.2941       
740.0000       8.0000         18.7904        156.0041       83.0176        65.0040        107.4229       51.5176        133.3962       
740.0000       9.0000         18.6529        157.4360       85.7159        64.4218        109.7052       50.8839        132.2717       
740.0000       10.0000        18.5129        158.9124       88.5814        63.5973        112.1139       50.0996        130.7627       
750.0000       0.0000         20.2043        137.4555       58.2387        64.6521        84.6767        53.0662        131.5510       
750.0000       1.0000         19.9968        140.3922       61.4194        65.1934        87.7814        53.2636        132.9196       
750.0000       2.0000         19.8012        143.1468       64.5923        65.6063        90.8203        53.3500        133.9647       
750.0000       3.0000         19.6153        145.6688       67.7060        65.8097        93.7423        53.2860        134.5931       
750.0000       4.0000         19.4374        147.9066       70.7837        65.9429        96.5456        53.1191        134.9059       
750.0000       5.0000         19.2717        149.8790       73.6206        65.9503        99.1000        52.8834        134.9544       
750.0000       6.0000         19.1121        151.8131       76.5426        65.7671        101.6984       52.5207        134.6746       
750.0000       7.0000         18.9441        153.9001       79.8047        65.3698        104.5747       52.0022        134.0360       
750.0000       8.0000         18.7923        155.6288       82.7996        64.8969        107.1536       51.4215        133.1384       
750.0000       9.0000         18.6548        157.0425       85.4794        64.3177        109.4176       50.7894        132.0140       
750.0000       10.0000        18.5148        158.5000       88.3259        63.4962        111.8074       50.0066        130.5048       
760.0000       0.0000         20.2062        137.2105       58.1579        64.5182        84.5416        52.9554        131.2856       
760.0000       1.0000         19.9986        140.1321       61.3222        65.0631        87.6304        53.1549        132.6558       
760.0000       2.0000         19.8030        142.8714       64.4784        65.4797        90.6532        53.2434        133.7025       
760.0000       3.0000         19.6172        145.3776       67.5755        65.6864        93.5589        53.1813        134.3321       
760.0000       4.0000         19.4392        147.5994       70.6362        65.8230        96.3457        53.0162        134.6459       
760.0000       5.0000         19.2736        149.5555       73.4559        65.8337        98.8832        52.7824        134.6953       
760.0000       6.0000         19.1140        151.4728       76.3606        65.6538        101.4646       52.4213        134.4163       
760.0000       7.0000         18.9460        153.5425       79.6048        65.2595        104.3233       51.9045        133.7780       
760.0000       8.0000         18.7942        155.2534       82.5816        64.7897        106.8843       51.3254        132.8806       
760.0000       9.0000         18.6567        156.6490       85.2429        64.2136        109.1300       50.6949        131.7562       
760.0000       10.0000        18.5167        158.0876       88.0703        63.3951        111.5009       49.9135        130.2468       
770.0000       0.0000         20.2080        136.9656       58.0771        64.3842        84.4066        52.8446        131.0201       
770.0000       1.0000         20.0005        139.8721       61.2249        64.9329        87.4795        53.0463        132.3921       
770.0000       2.0000         19.8049        142.5959       64.3646        65.3529        90.4861        53.1368        133.4403       
770.0000       3.0000         19.6190        145.0865       67.4449        65.5631        93.3755        53.0766        134.0711       
770.0000       4.0000         19.4411        147.2922       70.4887        65.7031        96.1457        52.9134        134.3860       
770.0000       5.0000         19.2754        149.2320       73.2913        65.7171        98.6665        52.6813        134.4363       
770.0000       6.0000         19.1159        151.1325       76.1785        65.5404        101.2308       52.3220        134.1579       
770.0000       7.0000         18.9479        153.1848       79.4049        65.1492        104.0719       51.8068        133.5199       
770.0000       8.0000         18.7961        154.8780       82.3635        64.6825        106.6149       51.2293        132.6227       
770.0000       9.0000         18.6586        156.2555       85.0064        64.1095        108.8423       50.6003        131.4985       
770.0000       10.0000        18.5186        157.6752       87.8147        63.2941        111.1943       49.8205        129.9888       
780.0000       0.0000         20.2099        136.7206       57.9963        64.2503        84.2715        52.7338        130.7546       
780.0000       1.0000         20.0024        139.6120       61.1276        64.8026        87.3284        52.9376        132.1283       
780.0000       2.0000         19.8068        142.3205       64.2507        65.2262        90.3190        53.0301        133.1781       
780.0000       3.0000         19.6209        144.7953       67.3143        65.4398        93.1921        52.9719        133.8101       
780.0000       4.0000         19.4430        146.9849       70.3412        65.5831        95.9457        52.8105        134.1260       
780.0000       5.0000         19.2773        148.9084       73.1266        65.6005        98.4498        52.5803        134.1772       
780.0000       6.0000         19.1178        150.7922       75.9965        65.4270        100.9969       52.2227        133.8994       
780.0000       7.0000         18.9497        152.8272       79.2050        65.0390        103.8204       51.7091        133.2618       
780.0000       8.0000         18.7980        154.5026       82.1455        64.5753        106.3455       51.1331        132.3648       
780.0000       9.0000         18.6605        155.8620       84.7699        64.0055        108.5547       50.5058        131.2407       
780.0000       10.0000        18.5205        157.2627       87.5591        63.1930        110.8877       49.7274        129.7308       
790.0000       0.0000         20.2118        136.4757       57.9154        64.1163        84.1364        52.6230        130.4891       
790.0000       1.0000         20.0042        139.3519       61.0303        64.6723        87.1774        52.8289        131.8645       
790.0000       2.0000         19.8086        142.0450       64.1369        65.0995        90.1519        52.9235        132.9158       
790.0000       3.0000         19.6228        144.5041       67.1837        65.3165        93.0087        52.8672        133.5490       
790.0000       4.0000         19.4448        146.6777       70.1936        65.4632        95.7457        52.7076        133.8660       
790.0000       5.0000         19.2792        148.5849       72.9620        65.4839        98.2330        52.4792        133.9181       
790.0000       6.0000         19.1196        150.4519       75.8144        65.3136        100.7631       52.1234        133.6410       
790.0000       7.0000         18.9516        152.4695       79.0051        64.9287        103.5690       51.6113        133.0037       
790.0000       8.0000         18.7999        154.1272       81.9274        64.4682        106.0762       51.0370        132.1069       
790.0000       9.0000         18.6624        155.4684       84.5333        63.9014        108.2670       50.4112        130.9829       
790.0000       10.0000        18.5224        156.8502       87.3035        63.0919        110.5812       49.6343        129.4728       
800.0000       0.0000         20.2137        136.2307       57.8346        63.9824        84.0013        52.5121        130.2235       
800.0000       1.0000         20.0061        139.0917       60.9330        64.5420        87.0264        52.7202        131.6007       
800.0000       2.0000         19.8105        141.7695       64.0230        64.9728        89.9848        52.8168        132.6535       
800.0000       3.0000         19.6246        144.2128       67.0531        65.1933        92.8252        52.7624        133.2880       
800.0000       4.0000         19.4467        146.3704       70.0461        65.3432        95.5457        52.6048        133.6060       
800.0000       5.0000         19.2810        148.2613       72.7973        65.3672        98.0163        52.3781        133.6590       
800.0000       6.0000         19.1215        150.1116       75.6323        65.2002        100.5292       52.0240        133.3825       
800.0000       7.0000         18.9535        152.1118       78.8051        64.8184        103.3175       51.5136        132.7456       
800.0000       8.0000         18.8018        153.7517       81.7093        64.3610        105.8067       50.9409        131.8490       
800.0000       9.0000         18.6643        155.0748       84.2968        63.7973        107.9793       50.3167        130.7251       
800.0000       10.0000        18.5243        156.4377       87.0479        62.9908        110.2745       49.5412        129.2148       
810.0000       0.0000         20.2155        135.9857       57.7537        63.8484        83.8662        52.4013        129.9580       
810.0000       1.0000         20.0080        138.8316       60.8357        64.4117        86.8754        52.6115        131.3369       
810.0000       2.0000         19.8124        141.4940       63.9091        64.8460        89.8177        52.7102        132.3912       
810.0000       3.0000         19.6265        143.9216       66.9225        65.0699        92.6418        52.6577        133.0269       
810.0000       4.0000         19.4486        146.0631       69.8985        65.2233        95.3457        52.5019        133.3460       
810.0000       5.0000         19.2829        147.9377       72.6326        65.2506        97.7995        52.2771        133.3999       
810.0000       6.0000         19.1234        149.7712       75.4502        65.0868        100.2953       51.9247        133.1241       
810.0000       7.0000         18.9554        151.7540       78.6052        64.7081        103.0660       51.4159        132.4874       
810.0000       8.0000         18.8037        153.3762       81.4913        64.2538        105.5373       50.8447        131.5911       
810.0000       9.0000         18.6662        154.6811       84.0602        63.6932        107.6916       50.2221        130.4673       
810.0000       10.0000        18.5263        156.0251       86.7923        62.8897        109.9679       49.4481        128.9567       
820.0000       0.0000         20.2174        135.7406       57.6729        63.7144        83.7311        52.2905        129.6924       
820.0000       1.0000         20.0099        138.5714       60.7384        64.2814        86.7243        52.5028        131.0731       
820.0000       2.0000         19.8142        141.2184       63.7952        64.7193        89.6506        52.6035        132.1289       
820.0000       3.0000         19.6284        143.6303       66.7918        64.9466        92.4583        52.5530        132.7659       
820.0000       4.0000         19.4504        145.7558       69.7510        65.1033        95.1457        52.3990        133.0859       
820.0000       5.0000         19.2848        147.6141       72.4679        65.1339        97.5827        52.1760        133.1407       
820.0000       6.0000         19.1253        149.4308       75.2681        64.9734        100.0614       51.8253        132.8656       
820.0000       7.0000         18.9573        151.3963       78.4053        64.5978        102.8145       51.3182        132.2293       
820.0000       8.0000         18.8056        153.0007       81.2731        64.1466        105.2679       50.7486        131.3331       
820.0000       9.0000         18.6681        154.2875       83.8236        63.5890        107.4039       50.1275        130.2095       
820.0000       10.0000        18.5282        155.6125       86.5366        62.7886        109.6613       49.3550        128.6987       
830.0000       0.0000         20.2193        135.4956       57.5920        63.5804        83.5960        52.1796        129.4268       
830.0000       1.0000         20.0117        138.3112       60.6410        64.1511        86.5733        52.3940        130.8092       
830.0000       2.0000         19.8161        140.9429       63.6814        64.5925        89.4834        52.4968        131.8666       
830.0000       3.0000         19.6302        143.3390       66.6612        64.8233        92.2748        52.4482        132.5048       
830.0000       4.0000         19.4523        145.4484       69.6034        64.9834        94.9457        52.2961        132.8259       
830.0000       5.0000         19.2867        147.2904       72.3032        65.0173        97.3659        52.0749        132.8816       
830.0000       6.0000         19.1272        149.0904       75.0859        64.8599        99.8274        51.7260        132.6071       
830.0000       7.0000         18.9592        151.0385       78.2053        64.4875        102.5630       51.2204        131.9711       
830.0000       8.0000         18.8074        152.6252       81.0550        64.0393        104.9984       50.6524        131.0752       
830.0000       9.0000         18.6700        153.8938       83.5870        63.4849        107.1162       50.0329        129.9516       
830.0000       10.0000        18.5301        155.1999       86.2810        62.6875        109.3546       49.2619        128.4406       
840.0000       0.0000         20.2212        135.2506       57.5112        63.4464        83.4609        52.0688        129.1612       
840.0000       1.0000         20.0136        138.0510       60.5437        64.0207        86.4222        52.2853        130.5454       
840.0000       2.0000         19.8180        140.6673       63.5675        64.4658        89.3163        52.3901        131.6043       
840.0000       3.0000         19.6321        143.0477       66.5306        64.7000        92.0914        52.3434        132.2437       
840.0000       4.0000         19.4542        145.1411       69.4558        64.8634        94.7456        52.1932        132.5658       
840.0000       5.0000         19.2885        146.9667       72.1385        64.9006        97.1490        51.9738        132.6224       
840.0000       6.0000         19.1290        148.7500       74.9038        64.7465        99.5935        51.6266        132.3485       
840.0000       7.0000         18.9610        150.6807       78.0053        64.3771        102.3114       51.1227        131.7129       
840.0000       8.0000         18.8093        152.2496       80.8369        63.9321        104.7290       50.5563        130.8172       
840.0000       9.0000         18.6719        153.5001       83.3504        63.3808        106.8284       49.9384        129.6937       
840.0000       10.0000        18.5320        154.7873       86.0253        62.5864        109.0479       49.1688        128.1825       
850.0000       0.0000         20.2230        135.0055       57.4303        63.3124        83.3258        51.9579        128.8956       
850.0000       1.0000         20.0155        137.7908       60.4464        63.8904        86.2711        52.1766        130.2815       
850.0000       2.0000         19.8198        140.3917       63.4536        64.3390        89.1491        52.2834        131.3419       
850.0000       3.0000         19.6340        142.7564       66.3999        64.5766        91.9079        52.2387        131.9825       
850.0000       4.0000         19.4560        144.8337       69.3082        64.7434        94.5456        52.0903        132.3057       
850.0000       5.0000         19.2904        146.6430       71.9738        64.7840        96.9322        51.8727        132.3632       
850.0000       6.0000         19.1309        148.4095       74.7217        64.6331        99.3595        51.5272        132.0900       
850.0000       7.0000         18.9629        150.3229       77.8053        64.2668        102.0599       51.0249        131.4547       
