Output data for Cubic structure, Space-Group Number between 195 and 230: 
T(K)           V(ang^3/atom)  P(GPa)         rho(g/cm^3)    C11(GPa)       C12(GPa)       C44(GPa)       BV(GPa)        BR(GPa)        BH(GPa)        GV(GPa)        GR(GPa)        GH(GPa)        EV(GPa)        ER(GPa)        EH(GPa)        nuH            kH             HH(GPa)        AVR            AU             vl(km/s)       vb(km/s)       Debye(K)       
340.0000       18.4367        10.0000        2.5295         175.3540       98.7694        67.6264        124.2976       124.2976       124.2976       55.8928        51.7646        53.8287        145.8212       136.3638       141.1154       0.3108         0.4331         4.7346         0.0383         0.3987         8.8041         7.0099         183.8842       
350.0000       20.1297        0.0000         2.3168         147.2193       61.4605        69.9911        90.0468        90.0468        90.0468        59.1464        55.8628        57.5046        145.5676       138.8709       142.2361       0.2367         0.6386         9.6643         0.0286         0.2939         8.4830         6.2343         191.1332       
350.0000       19.9223        1.0000         2.3409         150.7594       65.2974        70.3863        93.7847        93.7847        93.7847        59.3242        55.9119        57.6180        146.9812       139.9286       143.4726       0.2450         0.6144         9.1176         0.0296         0.3051         8.5371         6.3296         191.1744       
350.0000       19.7268        2.0000         2.3641         154.1267       69.1303        70.6571        97.4624        97.4624        97.4624        59.3936        55.8538        57.6237        148.0972       140.6866       144.4106       0.2530         0.5912         8.5863         0.0307         0.3169         8.5863         6.4207         191.0486       
350.0000       19.5409        3.0000         2.3866         157.2759       72.9116        70.7237        101.0330       101.0330       101.0330       59.3071        55.6594        57.4832        148.8047       141.0725       144.9582       0.2609         0.5690         8.0612         0.0317         0.3277         8.6283         6.5064         190.6914       
350.0000       19.3629        4.0000         2.4085         160.1534       76.6644        70.7234        104.4940       104.4940       104.4940       59.1318        55.3530        57.2424        149.2438       141.1377       145.2114       0.2684         0.5478         7.5557         0.0330         0.3413         8.6645         6.5867         190.1728       
350.0000       19.1971        5.0000         2.4293         162.7763       80.1839        70.5989        107.7147       107.7147       107.7147       58.8778        54.9909        56.9344        149.4105       140.9812       145.2174       0.2753         0.5286         7.0914         0.0341         0.3534         8.6941         6.6588         189.5478       
350.0000       19.0374        6.0000         2.4497         165.3786       83.8005        70.2873        110.9932       110.9932       110.9932       58.4880        54.5169        56.5024        149.2484       140.5406       144.9167       0.2824         0.5091         6.6141         0.0351         0.3642         8.7213         6.7312         188.7287       
350.0000       18.8690        7.0000         2.4716         168.1584       87.7738        69.7660        114.5687       114.5687       114.5687       57.9365        53.9016        55.9191        148.7377       139.7833       144.2831       0.2901         0.4881         6.0968         0.0361         0.3743         8.7476         6.8084         187.6537       
350.0000       18.7169        8.0000         2.4917         170.5953       91.4926        69.1698        117.8602       117.8602       117.8602       57.3224        53.2262        55.2743        147.9772       138.7864       143.4049       0.2972         0.4690         5.6230         0.0371         0.3848         8.7681         6.8776         186.4835       
350.0000       18.5791        9.0000         2.5102         172.7329       94.9094        68.4675        120.8506       120.8506       120.8506       56.6452        52.5128        54.5790        146.9725       137.6072       142.3130       0.3037         0.4516         5.1899         0.0379         0.3935         8.7827         6.9386         185.2318       
350.0000       18.4386        10.0000        2.5293         174.9457       98.5164        67.5263        123.9928       123.9928       123.9928       55.8017        51.6726        53.7371        145.5679       136.1104       140.8621       0.3107         0.4334         4.7337         0.0384         0.3995         8.7949         7.0016         183.7280       
360.0000       20.1315        0.0000         2.3166         146.9769       61.3805        69.8585        89.9126        89.9126        89.9126        59.0344        55.7569        57.3957        145.3025       138.6175       141.9767       0.2368         0.6383         9.6442         0.0286         0.2939         8.4763         6.2300         190.9569       
360.0000       19.9241        1.0000         2.3407         150.5020       65.2011        70.2573        93.6347        93.6347        93.6347        59.2146        55.8079        57.5113        146.7160       139.6744       143.2129       0.2451         0.6142         9.1008         0.0296         0.3052         8.5301         6.3248         191.0013       
360.0000       19.7286        2.0000         2.3639         153.8540       69.0176        70.5317        97.2964        97.2964        97.2964        59.2863        55.7515        57.5189        147.8324       140.4318       144.1508       0.2531         0.5912         8.5724         0.0307         0.3170         8.5792         6.4156         190.8784       
360.0000       19.5427        3.0000         2.3864         156.9876       72.7823        70.6017        100.8507       100.8507       100.8507       59.2021        55.5587        57.3804        148.5404       140.8174       144.6985       0.2609         0.5690         8.0498         0.0317         0.3279         8.6210         6.5009         190.5237       
360.0000       19.3647        4.0000         2.4083         159.8492       76.5183        70.6046        104.2953       104.2953       104.2953       59.0290        55.2538        57.1414        148.9803       140.8824       144.9520       0.2684         0.5479         7.5465         0.0330         0.3416         8.6569         6.5808         190.0073       
360.0000       19.1989        5.0000         2.4291         162.4560       80.0209        70.4835        107.4992       107.4992       107.4992       58.7771        54.8931        56.8351        149.1482       140.7259       144.9586       0.2753         0.5287         7.0841         0.0342         0.3538         8.6863         6.6524         189.3844       
360.0000       19.0392        6.0000         2.4495         165.0417       83.6203        70.1750        110.7608       110.7608       110.7608       58.3893        54.4204        56.4048        148.9875       140.2855       144.6587       0.2823         0.5092         6.6086         0.0352         0.3647         8.7133         6.7244         188.5671       
360.0000       18.8709        7.0000         2.4713         167.8043       87.5759        69.6568        114.3187       114.3187       114.3187       57.8398        53.8063        55.8230        148.4783       139.5283       144.0259       0.2900         0.4883         6.0926         0.0361         0.3748         8.7393         6.8013         187.4936       
360.0000       18.7188        8.0000         2.4914         170.2236       91.2766        69.0637        117.5923       117.5923       117.5923       57.2276        53.1321        55.1798        147.7196       138.5318       143.1487       0.2971         0.4692         5.6201         0.0371         0.3854         8.7596         6.8702         186.3248       
360.0000       18.5809        9.0000         2.5099         172.3432       94.6752        68.3644        120.5645       120.5645       120.5645       56.5522        52.4198        54.4860        146.7169       137.3530       142.0582       0.3036         0.4519         5.1881         0.0379         0.3942         8.7738         6.9308         185.0743       
360.0000       18.4405        10.0000        2.5290         174.5371       98.2632        67.4262        123.6878       123.6878       123.6878       55.7105        51.5806        53.6456        145.3144       135.8567       140.6086       0.3105         0.4337         4.7328         0.0385         0.4003         8.7858         6.9934         183.5716       
370.0000       20.1334        0.0000         2.3164         146.7342       61.3005        69.7258        89.7784        89.7784        89.7784        58.9223        55.6511        57.2867        145.0371       138.3639       141.7172       0.2369         0.6381         9.6242         0.0286         0.2939         8.4696         6.2256         190.7804       
370.0000       19.9260        1.0000         2.3405         150.2444       65.1047        70.1283        93.4846        93.4846        93.4846        59.1049        55.7039        57.4044        146.4506       139.4199       142.9530       0.2451         0.6141         9.0841         0.0296         0.3053         8.5232         6.3200         190.8279       
370.0000       19.7304        2.0000         2.3637         153.5812       68.9049        70.4062        97.1303        97.1303        97.1303        59.1790        55.6492        57.4141        147.5673       140.1769       143.8908       0.2531         0.5911         8.5585         0.0307         0.3171         8.5720         6.4104         190.7078       
370.0000       19.5446        3.0000         2.3861         156.6992       72.6529        70.4795        100.6684       100.6684       100.6684       59.0970        55.4580        57.2775        148.2760       140.5621       144.4386       0.2609         0.5690         8.0384         0.0318         0.3281         8.6136         6.4953         190.3556       
370.0000       19.3666        4.0000         2.4081         159.5449       76.3722        70.4859        104.0964       104.0964       104.0964       58.9261        55.1545        57.0403        148.7167       140.6269       144.6925       0.2683         0.5480         7.5373         0.0331         0.3419         8.6493         6.5748         189.8416       
370.0000       19.2008        5.0000         2.4289         162.1355       79.8578        70.3679        107.2837       107.2837       107.2837       58.6763        54.7952        56.7357        148.8857       140.4704       144.6997       0.2752         0.5288         7.0768         0.0342         0.3541         8.6784         6.6461         189.2207       
370.0000       19.0411        6.0000         2.4492         164.7045       83.4399        70.0627        110.5281       110.5281       110.5281       58.2905        54.3238        56.3072        148.7264       140.0301       144.4005       0.2823         0.5094         6.6030         0.0352         0.3651         8.7052         6.7177         188.4053       
370.0000       18.8728        7.0000         2.4711         167.4499       87.3778        69.5476        114.0685       114.0685       114.0685       57.7429        53.7109        55.7269        148.2188       139.2731       143.7686       0.2899         0.4885         6.0885         0.0362         0.3753         8.7310         6.7942         187.3333       
370.0000       18.7207        8.0000         2.4912         169.8515       91.0606        68.9575        117.3242       117.3242       117.3242       57.1327        53.0378        55.0853        147.4618       138.2769       142.8925       0.2970         0.4695         5.6171         0.0372         0.3860         8.7510         6.8627         186.1658       
370.0000       18.5828        9.0000         2.5096         171.9531       94.4408        68.2612        120.2782       120.2782       120.2782       56.4592        52.3267        54.3930        146.4611       137.0987       141.8032       0.3035         0.4522         5.1863         0.0380         0.3949         8.7650         6.9229         184.9167       
370.0000       18.4424        10.0000        2.5288         174.1283       98.0099        67.3260        123.3827       123.3827       123.3827       55.6193        51.4885        53.5539        145.0607       135.6029       140.3549       0.3104         0.4340         4.7320         0.0386         0.4011         8.7766         6.9851         183.4149       
380.0000       20.1353        0.0000         2.3161         146.4915       61.2204        69.5931        89.6441        89.6441        89.6441        58.8101        55.5451        57.1776        144.7716       138.1101       141.4575       0.2370         0.6378         9.6041         0.0286         0.2939         8.4628         6.2212         190.6035       
380.0000       19.9278        1.0000         2.3403         149.9866       65.0083        69.9992        93.3344        93.3344        93.3344        58.9952        55.5997        57.2974        146.1851       139.1654       142.6929       0.2452         0.6139         9.0673         0.0296         0.3053         8.5163         6.3152         190.6542       
380.0000       19.7323        2.0000         2.3634         153.3082       68.7920        70.2806        96.9641        96.9641        96.9641        59.0716        55.5468        57.3092        147.3021       139.9218       143.6306       0.2531         0.5910         8.5446         0.0308         0.3173         8.5649         6.4052         190.5370       
380.0000       19.5464        3.0000         2.3859         156.4106       72.5235        70.3574        100.4859       100.4859       100.4859       58.9918        55.3571        57.1745        148.0113       140.3066       144.1785       0.2609         0.5690         8.0270         0.0318         0.3283         8.6062         6.4897         190.1873       
380.0000       19.3684        4.0000         2.4078         159.2404       76.2260        70.3670        103.8974       103.8974       103.8974       58.8231        55.0551        56.9391        148.4529       140.3712       144.4327       0.2683         0.5480         7.5281         0.0331         0.3422         8.6417         6.5688         189.6755       
380.0000       19.2026        5.0000         2.4286         161.8148       79.6946        70.2523        107.0680       107.0680       107.0680       58.5754        54.6972        56.6363        148.6231       140.2148       144.4405       0.2752         0.5290         7.0696         0.0342         0.3545         8.6706         6.6397         189.0568       
380.0000       19.0429        6.0000         2.4490         164.3672       83.2594        69.9503        110.2953       110.2953       110.2953       58.1917        54.2272        56.2095        148.4652       139.7746       144.1421       0.2822         0.5096         6.5974         0.0353         0.3656         8.6971         6.7109         188.2432       
380.0000       18.8746        7.0000         2.4708         167.0953       87.1796        69.4382        113.8182       113.8182       113.8182       57.6461        53.6155        55.6308        147.9590       139.0178       143.5111       0.2899         0.4888         6.0843         0.0362         0.3759         8.7226         6.7871         187.1727       
380.0000       18.7225        8.0000         2.4909         169.4793       90.8444        68.8512        117.0560       117.0560       117.0560       57.0377        52.9435        54.9906        147.2038       138.0219       142.6360       0.2969         0.4698         5.6142         0.0372         0.3867         8.7423         6.8552         186.0066       
380.0000       18.5847        9.0000         2.5094         171.5629       94.2062        68.1580        119.9918       119.9918       119.9918       56.3661        52.2335        54.2998        146.2051       136.8441       141.5479       0.3034         0.4525         5.1845         0.0381         0.3956         8.7561         6.9150         184.7587       
380.0000       18.4443        10.0000        2.5285         173.7192       97.7564        67.2258        123.0773       123.0773       123.0773       55.5280        51.3964        53.4622        144.8069       135.3489       140.1010       0.3103         0.4344         4.7311         0.0386         0.4019         8.7674         6.9768         183.2579       
390.0000       20.1371        0.0000         2.3159         146.2485       61.1402        69.4603        89.5097        89.5097        89.5097        58.6978        55.4391        57.0685        144.5059       137.8562       141.1977       0.2371         0.6376         9.5840         0.0286         0.2939         8.4561         6.2169         190.4264       
390.0000       19.9297        1.0000         2.3400         149.7287       64.9118        69.8700        93.1841        93.1841        93.1841        58.8854        55.4955        57.1904        145.9194       138.9107       142.4326       0.2452         0.6137         9.0504         0.0296         0.3054         8.5093         6.3104         190.4803       
390.0000       19.7342        2.0000         2.3632         153.0350       68.6791        70.1550        96.7977        96.7977        96.7977        58.9642        55.4443        57.2042        147.0367       139.6665       143.3703       0.2531         0.5910         8.5307         0.0308         0.3174         8.5577         6.4000         190.3660       
390.0000       19.5483        3.0000         2.3857         156.1218       72.3940        70.2351        100.3033       100.3033       100.3033       58.8866        55.2562        57.0714        147.7465       140.0510       143.9183       0.2609         0.5690         8.0155         0.0318         0.3285         8.5988         6.4841         190.0188       
390.0000       19.3703        4.0000         2.4076         158.9357       76.0796        70.2480        103.6983       103.6983       103.6983       58.7200        54.9557        56.8379        148.1890       140.1154       144.1729       0.2683         0.5481         7.5188         0.0331         0.3425         8.6341         6.5628         189.5092       
390.0000       19.2045        5.0000         2.4284         161.4938       79.5312        70.1367        106.8521       106.8521       106.8521       58.4745        54.5992        56.5369        148.3603       139.9590       144.1812       0.2751         0.5291         7.0623         0.0343         0.3549         8.6627         6.6333         188.8926       
390.0000       19.0448        6.0000         2.4488         164.0296       83.0788        69.8378        110.0624       110.0624       110.0624       58.0929        54.1305        56.1117        148.2037       139.5189       143.8836       0.2821         0.5098         6.5918         0.0353         0.3660         8.6890         6.7042         188.0808       
390.0000       18.8765        7.0000         2.4706         166.7405       86.9813        69.3288        113.5677       113.5677       113.5677       57.5491        53.5200        55.5346        147.6991       138.7623       143.2534       0.2898         0.4890         6.0801         0.0363         0.3764         8.7143         6.7799         187.0119       
390.0000       18.7244        8.0000         2.4907         169.1068       90.6280        68.7448        116.7876       116.7876       116.7876       56.9427        52.8492        54.8959        146.9457       137.7667       142.3794       0.2968         0.4700         5.6113         0.0373         0.3873         8.7337         6.8476         185.8471       
390.0000       18.5866        9.0000         2.5091         171.1724       93.9715        68.0547        119.7051       119.7051       119.7051       56.2730        52.1403        54.2067        145.9489       136.5894       141.2926       0.3033         0.4528         5.1828         0.0381         0.3963         8.7472         6.9071         184.6005       
390.0000       18.4462        10.0000        2.5282         173.3099       97.5027        67.1255        122.7718       122.7718       122.7718       55.4367        51.3042        53.3705        144.5529       135.0947       139.8469       0.3102         0.4347         4.7303         0.0387         0.4027         8.7582         6.9685         183.1007       
400.0000       20.1390        0.0000         2.3157         146.0055       61.0600        69.3274        89.3752        89.3752        89.3752        58.5855        55.3330        56.9593        144.2400       137.6021       140.9377       0.2372         0.6373         9.5638         0.0286         0.2939         8.4493         6.2125         190.2490       
400.0000       19.9316        1.0000         2.3398         149.4706       64.8153        69.7407        93.0337        93.0337        93.0337        58.7755        55.3913        57.0834        145.6535       138.6558       142.1723       0.2453         0.6136         9.0336         0.0296         0.3055         8.5023         6.3056         190.3061       
400.0000       19.7360        2.0000         2.3630         152.7617       68.5661        70.0292        96.6313        96.6313        96.6313        58.8566        55.3417        57.0992        146.7712       139.4112       143.1098       0.2532         0.5909         8.5167         0.0308         0.3176         8.5505         6.3948         190.1947       
400.0000       19.5501        3.0000         2.3855         155.8329       72.2644        70.1128        100.1206       100.1206       100.1206       58.7813        55.1553        56.9683        147.4816       139.7953       143.6579       0.2609         0.5690         8.0041         0.0318         0.3287         8.5914         6.4785         189.8500       
400.0000       19.3721        4.0000         2.4074         158.6308       75.9333        70.1290        103.4991       103.4991       103.4991       58.6169        54.8562        56.7366        147.9249       139.8594       143.9128       0.2683         0.5482         7.5095         0.0331         0.3428         8.6265         6.5568         189.3427       
400.0000       19.2064        5.0000         2.4282         161.1728       79.3679        70.0210        106.6362       106.6362       106.6362       58.3736        54.5012        56.4374        148.0974       139.7030       143.9218       0.2751         0.5293         7.0550         0.0343         0.3553         8.6549         6.6269         188.7281       
400.0000       19.0467        6.0000         2.4485         163.6919       82.8981        69.7253        109.8294       109.8294       109.8294       57.9939        54.0338        56.0138        147.9422       139.2631       143.6249       0.2820         0.5100         6.5862         0.0353         0.3665         8.6809         6.6974         187.9182       
400.0000       18.8784        7.0000         2.4704         166.3855       86.7829        69.2194        113.3171       113.3171       113.3171       57.4521        53.4245        55.4383        147.4390       138.5066       142.9956       0.2897         0.4892         6.0759         0.0363         0.3770         8.7059         6.7728         186.8508       
400.0000       18.7263        8.0000         2.4904         168.7342       90.4116        68.6385        116.5191       116.5191       116.5191       56.8476        52.7548        54.8012        146.6874       137.5114       142.1226       0.2967         0.4703         5.6084         0.0373         0.3879         8.7251         6.8401         185.6874       
400.0000       18.5885        9.0000         2.5089         170.7817       93.7367        67.9514        119.4184       119.4184       119.4184       56.1798        52.0470        54.1134        145.6927       136.3345       141.0370       0.3032         0.4531         5.1810         0.0382         0.3970         8.7382         6.8992         184.4421       
400.0000       18.4481        10.0000        2.5280         172.9003       97.2490        67.0251        122.4661       122.4661       122.4661       55.3453        51.2119        53.2786        144.2987       134.8403       139.5927       0.3100         0.4350         4.7295         0.0388         0.4036         8.7490         6.9602         182.9433       
410.0000       20.1408        0.0000         2.3155         145.7623       60.9798        69.1944        89.2406        89.2406        89.2406        58.4731        55.2269        56.8500        143.9740       137.3479       140.6775       0.2373         0.6370         9.5436         0.0286         0.2939         8.4425         6.2081         190.0713       
410.0000       19.9334        1.0000         2.3396         149.2124       64.7187        69.6114        92.8832        92.8832        92.8832        58.6656        55.2870        56.9763        145.3875       138.4008       141.9117       0.2454         0.6134         9.0167         0.0296         0.3055         8.4954         6.3008         190.1316       
410.0000       19.7379        2.0000         2.3628         152.4882       68.4531        69.9034        96.4648        96.4648        96.4648        58.7491        55.2391        56.9941        146.5056       139.1556       142.8492       0.2532         0.5908         8.5027         0.0308         0.3177         8.5434         6.3896         190.0231       
410.0000       19.5520        3.0000         2.3852         155.5438       72.1348        69.9904        99.9378        99.9378        99.9378        58.6760        55.0543        56.8651        147.2165       139.5394       143.3974       0.2609         0.5690         7.9926         0.0318         0.3289         8.5840         6.4729         189.6809       
410.0000       19.3740        4.0000         2.4072         158.3257       75.7868        70.0100        103.2998       103.2998       103.2998       58.5138        54.7567        56.6352        147.6607       139.6033       143.6527       0.2682         0.5483         7.5003         0.0332         0.3431         8.6188         6.5508         189.1759       
410.0000       19.2082        5.0000         2.4279         160.8515       79.2044        69.9052        106.4201       106.4201       106.4201       58.2725        54.4031        56.3378        147.8343       139.4469       143.6622       0.2750         0.5294         7.0477         0.0343         0.3556         8.6470         6.6205         188.5635       
410.0000       19.0485        6.0000         2.4483         163.3540       82.7173        69.6127        109.5962       109.5962       109.5962       57.8949        53.9370        55.9160        147.6804       139.0071       143.3661       0.2820         0.5102         6.5806         0.0354         0.3669         8.6727         6.6906         187.7554       
410.0000       18.8802        7.0000         2.4701         166.0303       86.5844        69.1099        113.0664       113.0664       113.0664       57.3551        53.3289        55.3420        147.1789       138.2508       142.7376       0.2896         0.4895         6.0717         0.0364         0.3775         8.6975         6.7656         186.6895       
410.0000       18.7282        8.0000         2.4902         168.3614       90.1950        68.5320        116.2505       116.2505       116.2505       56.7525        52.6604        54.7064        146.4290       137.2559       141.8657       0.2966         0.4706         5.6055         0.0374         0.3885         8.7164         6.8326         185.5275       
410.0000       18.5904        9.0000         2.5086         170.3908       93.5018        67.8480        119.1315       119.1315       119.1315       56.0866        51.9537        54.0202        145.4362       136.0795       140.7814       0.3030         0.4534         5.1793         0.0383         0.3977         8.7293         6.8912         184.2835       
410.0000       18.4500        10.0000        2.5277         172.4906       96.9951        66.9247        122.1603       122.1603       122.1603       55.2539        51.1196        53.1868        144.0444       134.5858       139.3384       0.3099         0.4354         4.7287         0.0389         0.4044         8.7398         6.9519         182.7857       
420.0000       20.1427        0.0000         2.3153         145.5190       60.8995        69.0613        89.1060        89.1060        89.1060        58.3607        55.1207        56.7407        143.7079       137.0935       140.4172       0.2374         0.6368         9.5235         0.0286         0.2939         8.4357         6.2037         189.8934       
420.0000       19.9353        1.0000         2.3394         148.9541       64.6220        69.4820        92.7327        92.7327        92.7327        58.5556        55.1826        56.8691        145.1214       138.1457       141.6511       0.2454         0.6133         8.9998         0.0297         0.3056         8.4884         6.2960         189.9568       
420.0000       19.7397        2.0000         2.3626         152.2146       68.3400        69.7776        96.2982        96.2982        96.2982        58.6415        55.1365        56.8890        146.2398       138.9000       142.5885       0.2532         0.5908         8.4887         0.0308         0.3178         8.5362         6.3844         189.8513       
420.0000       19.5538        3.0000         2.3850         155.2545       72.0050        69.8679        99.7549        99.7549        99.7549        58.5706        54.9532        56.7619        146.9513       139.2834       143.1368       0.2609         0.5690         7.9811         0.0319         0.3291         8.5766         6.4673         189.5116       
420.0000       19.3758        4.0000         2.4069         158.0206       75.6402        69.8908        103.1004       103.1004       103.1004       58.4106        54.6571        56.5338        147.3963       139.3471       143.3924       0.2682         0.5483         7.4910         0.0332         0.3434         8.6112         6.5448         189.0089       
420.0000       19.2101        5.0000         2.4277         160.5301       79.0408        69.7893        106.2039       106.2039       106.2039       58.1715        54.3049        56.2382        147.5711       139.1907       143.4026       0.2750         0.5295         7.0404         0.0344         0.3560         8.6391         6.6141         188.3986       
420.0000       19.0504        6.0000         2.4480         163.0160       82.5365        69.5000        109.3630       109.3630       109.3630       57.7959        53.8401        55.8180        147.4186       138.7510       143.1071       0.2819         0.5104         6.5750         0.0354         0.3674         8.6646         6.6838         187.5923       
420.0000       18.8821        7.0000         2.4699         165.6750       86.3858        69.0003        112.8155       112.8155       112.8155       57.2580        53.2332        55.2456        146.9185       137.9949       142.4795       0.2895         0.4897         6.0676         0.0364         0.3780         8.6891         6.7585         186.5280       
420.0000       18.7301        8.0000         2.4899         167.9884       89.9784        68.4255        115.9817       115.9817       115.9817       56.6573        52.5659        54.6116        146.1704       137.0002       141.6086       0.2965         0.4709         5.6026         0.0375         0.3892         8.7077         6.8250         185.3673       
420.0000       18.5923        9.0000         2.5084         169.9997       93.2668        67.7446        118.8444       118.8444       118.8444       55.9933        51.8603        53.9268        145.1796       135.8243       140.5255       0.3029         0.4538         5.1775         0.0383         0.3985         8.7203         6.8833         184.1246       
420.0000       18.4519        10.0000        2.5275         172.0807       96.7411        66.8243        121.8543       121.8543       121.8543       55.1625        51.0273        53.0949        143.7899       134.3312       139.0839       0.3098         0.4357         4.7279         0.0389         0.4052         8.7305         6.9435         182.6278       
430.0000       20.1445        0.0000         2.3151         145.2756       60.8192        68.9282        88.9713        88.9713        88.9713        58.2482        55.0145        56.6313        143.4417       136.8390       140.1568       0.2374         0.6365         9.5032         0.0286         0.2939         8.4289         6.1993         189.7152       
430.0000       19.9371        1.0000         2.3392         148.6956       64.5254        69.3525        92.5821        92.5821        92.5821        58.4456        55.0782        56.7619        144.8551       137.8904       141.3903       0.2455         0.6131         8.9829         0.0297         0.3057         8.4814         6.2912         189.7819       
430.0000       19.7416        2.0000         2.3623         151.9409       68.2269        69.6517        96.1316        96.1316        96.1316        58.5338        55.0338        56.7838        145.9739       138.6442       142.3277       0.2532         0.5907         8.4747         0.0308         0.3180         8.5289         6.3791         189.6792       
430.0000       19.5557        3.0000         2.3848         154.9652       71.8753        69.7454        99.5719        99.5719        99.5719        58.4652        54.8521        56.6587        146.6860       139.0272       142.8761       0.2608         0.5690         7.9696         0.0319         0.3294         8.5692         6.4616         189.3421       
430.0000       19.3777        4.0000         2.4067         157.7153       75.4936        69.7717        102.9008       102.9008       102.9008       58.3073        54.5575        56.4324        147.1319       139.0908       143.1320       0.2682         0.5484         7.4817         0.0332         0.3437         8.6035         6.5388         188.8416       
430.0000       19.2119        5.0000         2.4275         160.2086       78.8772        69.6734        105.9877       105.9877       105.9877       58.0703        54.2067        56.1385        147.3078       138.9344       143.1427       0.2749         0.5297         7.0331         0.0344         0.3564         8.6312         6.6077         188.2334       
430.0000       19.0523        6.0000         2.4478         162.6777       82.3555        69.3874        109.1296       109.1296       109.1296       57.6969        53.7432        55.7200        147.1567       138.4948       142.8481       0.2818         0.5106         6.5695         0.0355         0.3678         8.6564         6.6770         187.4291       
430.0000       18.8840        7.0000         2.4696         165.3195       86.1871        68.8907        112.5646       112.5646       112.5646       57.1609        53.1375        55.1492        146.6581       137.7388       142.2213       0.2894         0.4899         6.0634         0.0365         0.3786         8.6807         6.7513         186.3662       
430.0000       18.7319        8.0000         2.4897         167.6152       89.7617        68.3190        115.7128       115.7128       115.7128       56.5621        52.4713        54.5167        145.9117       136.7445       141.3514       0.2964         0.4711         5.5997         0.0375         0.3898         8.6991         6.8174         185.2070       
430.0000       18.5941        9.0000         2.5081         169.6085       93.0317        67.6411        118.5573       118.5573       118.5573       55.9000        51.7669        53.8335        144.9230       135.5691       140.2696       0.3028         0.4541         5.1758         0.0384         0.3992         8.7114         6.8753         183.9655       
430.0000       18.4538        10.0000        2.5272         171.6707       96.4870        66.7238        121.5482       121.5482       121.5482       55.0710        50.9349        53.0029        143.5353       134.0764       138.8293       0.3096         0.4361         4.7272         0.0390         0.4060         8.7212         6.9351         182.4697       
440.0000       20.1464        0.0000         2.3149         145.0321       60.7388        68.7951        88.8366        88.8366        88.8366        58.1357        54.9082        56.5219        143.1753       136.5845       139.8963       0.2375         0.6362         9.4830         0.0286         0.2939         8.4221         6.1949         189.5368       
440.0000       19.9390        1.0000         2.3389         148.4371       64.4287        69.2230        92.4315        92.4315        92.4315        58.3355        54.9738        56.6546        144.5888       137.6351       141.1294       0.2455         0.6129         8.9660         0.0297         0.3058         8.4744         6.2864         189.6066       
440.0000       19.7434        2.0000         2.3621         151.6670       68.1137        69.5257        95.9648        95.9648        95.9648        58.4261        54.9311        56.6786        145.7079       138.3884       142.0667       0.2533         0.5906         8.4606         0.0308         0.3181         8.5217         6.3739         189.5069       
440.0000       19.5576        3.0000         2.3846         154.6757       71.7454        69.6229        99.3889        99.3889        99.3889        58.3598        54.7510        56.5554        146.4206       138.7710       142.6152       0.2608         0.5690         7.9581         0.0319         0.3296         8.5617         6.4560         189.1724       
440.0000       19.3796        4.0000         2.4065         157.4098       75.3470        69.6524        102.7013       102.7013       102.7013       58.2040        54.4578        56.3309        146.8673       138.8343       142.8715       0.2681         0.5485         7.4724         0.0333         0.3440         8.5958         6.5328         188.6742       
440.0000       19.2138        5.0000         2.4272         159.8869       78.7135        69.5575        105.7713       105.7713       105.7713       57.9692        54.1085        56.0388        147.0444       138.6780       142.8828       0.2749         0.5298         7.0258         0.0344         0.3568         8.6233         6.6013         188.0681       
440.0000       19.0541        6.0000         2.4476         162.3394       82.1745        69.2746        108.8961       108.8961       108.8961       57.5978        53.6463        55.6220        146.8946       138.2385       142.5889       0.2818         0.5108         6.5639         0.0355         0.3683         8.6482         6.6702         187.2656       
440.0000       18.8858        7.0000         2.4694         164.9639       85.9883        68.7810        112.3135       112.3135       112.3135       57.0637        53.0418        55.0528        146.3975       137.4826       141.9629       0.2893         0.4902         6.0592         0.0365         0.3791         8.6723         6.7441         186.2042       
440.0000       18.7338        8.0000         2.4894         167.2419       89.5448        68.2124        115.4439       115.4439       115.4439       56.4669        52.3767        54.4218        145.6529       136.4886       141.0941       0.2963         0.4714         5.5968         0.0376         0.3905         8.6904         6.8098         185.0464       
440.0000       18.5960        9.0000         2.5079         169.2172       92.7964        67.5376        118.2700       118.2700       118.2700       55.8067        51.6734        53.7401        144.6661       135.3136       140.0135       0.3027         0.4544         5.1741         0.0385         0.3999         8.7024         6.8673         183.8062       
440.0000       18.4557        10.0000        2.5269         171.2604       96.2328        66.6232        121.2420       121.2420       121.2420       54.9795        50.8424        52.9110        143.2806       133.8215       138.5745       0.3095         0.4364         4.7264         0.0391         0.4068         8.7120         6.9268         182.3113       
450.0000       20.1483        0.0000         2.3147         144.7885       60.6584        68.6619        88.7018        88.7018        88.7018        58.0232        54.8019        56.4125        142.9088       136.3298       139.6357       0.2376         0.6360         9.4627         0.0286         0.2939         8.4153         6.1905         189.3581       
450.0000       19.9408        1.0000         2.3387         148.1784       64.3319        69.0934        92.2807        92.2807        92.2807        58.2254        54.8693        56.5473        144.3223       137.3796       140.8684       0.2456         0.6128         8.9490         0.0297         0.3058         8.4673         6.2815         189.4312       
450.0000       19.7453        2.0000         2.3619         151.3931       68.0005        69.3997        95.7980        95.7980        95.7980        58.3183        54.8283        56.5733        145.4418       138.1324       141.8056       0.2533         0.5905         8.4466         0.0308         0.3183         8.5145         6.3687         189.3344       
