Output data for Cubic structure, Space-Group Number between 195 and 230: 
T(K)           V(ang^3/atom)  P(GPa)         rho(g/cm^3)    C11(GPa)       C12(GPa)       C44(GPa)       BV(GPa)        BR(GPa)        BH(GPa)        GV(GPa)        GR(GPa)        GH(GPa)        EV(GPa)        ER(GPa)        EH(GPa)        nuH            kH             HH(GPa)        AVR            AU             vl(km/s)       vb(km/s)       Debye(K)       
900.0000       7.8525         10.0000        2.1061         206.3136       43.0791        62.2169        97.4906        97.4906        97.4906        69.9771        68.7540        69.3656        169.4003       167.0032       168.2038       0.2124         0.7115         13.0380        0.0088         0.0889         9.4975         6.8036         300.5050       
900.0000       7.7740         11.0000        2.1274         211.5835       46.1895        64.0497        101.3208       101.3208       101.3208       71.5086        70.3995        70.9540        173.6694       171.4821       172.5774       0.2161         0.7003         12.9524        0.0078         0.0788         9.5967         6.9012         303.5403       
900.0000       7.6981         12.0000        2.1484         216.8254       49.3518        65.8133        105.1763       105.1763       105.1763       72.9827        71.9757        72.4792        177.8182       175.8205       176.8207       0.2198         0.6891         12.8511        0.0069         0.0700         9.6922         6.9969         306.4093       
900.0000       7.6248         13.0000        2.1690         222.0372       52.5595        67.5092        109.0521       109.0521       109.0521       74.4010        73.4858        73.9434        181.8478       180.0211       180.9355       0.2235         0.6781         12.7368        0.0062         0.0623         9.7842         7.0906         309.1220       
900.0000       7.5539         14.0000        2.1894         227.2169       55.8063        69.1390        112.9432       112.9432       112.9432       75.7655        74.9326        75.3490        185.7590       184.0867       184.9237       0.2271         0.6671         12.6119        0.0055         0.0556         9.8729         7.1824         311.6877       
900.0000       7.4851         15.0000        2.2095         232.3620       59.0858        70.7043        116.8446       116.8446       116.8446       77.0778        76.3187        76.6982        189.5531       188.0200       188.7873       0.2307         0.6564         12.4784        0.0049         0.0497         9.9582         7.2721         314.1148       
900.0000       7.4185         16.0000        2.2294         237.4699       62.3916        72.2067        120.7510       120.7510       120.7510       78.3397        77.6466        77.9932        193.2314       191.8237       192.5281       0.2343         0.6459         12.3383        0.0044         0.0446         10.0404        7.3596         316.4109       
900.0000       7.3537         17.0000        2.2490         242.5379       65.7173        73.6478        124.6575       124.6575       124.6575       79.5528        78.9189        79.2358        196.7954       195.5004       196.1483       0.2378         0.6356         12.1931        0.0040         0.0402         10.1195        7.4450         318.5830       
900.0000       7.2908         18.0000        2.2684         247.5633       69.0563        75.0290        128.5587       128.5587       128.5587       80.7188        80.1377        80.4283        200.2465       199.0529       199.6501       0.2412         0.6256         12.0444        0.0036         0.0363         10.1955        7.5282         320.6376       
900.0000       7.2295         19.0000        2.2876         252.5432       72.4024        76.3520        132.4493       132.4493       132.4493       81.8393        81.3053        81.5723        203.5865       202.4838       203.0355       0.2445         0.6159         11.8933        0.0033         0.0328         10.2685        7.6091         322.5806       
900.0000       7.1696         20.0000        2.3067         257.4743       75.7489        77.6182        136.3241       136.3241       136.3241       82.9160        82.4240        82.6700        206.8174       205.7960       206.3069       0.2478         0.6064         11.7410        0.0030         0.0298         10.3384        7.6876         324.4173       
900.0000       7.1112         21.0000        2.3257         262.3538       79.0896        78.8292        140.1777       140.1777       140.1777       83.9504        83.4956        83.7230        209.9409       208.9921       209.4667       0.2510         0.5973         11.5884        0.0027         0.0272         10.4054        7.7636         326.1529       
900.0000       7.0540         22.0000        2.3446         267.1782       82.4179        79.9865        144.0047       144.0047       144.0047       84.9440        84.5223        84.7331        212.9592       212.0750       212.5173       0.2540         0.5884         11.4365        0.0025         0.0249         10.4694        7.8371         327.7919       
900.0000       6.9978         23.0000        2.3634         271.9444       85.7274        81.0917        147.7997       147.7997       147.7997       85.8984        85.5059        85.7022        215.8745       215.0476       215.4612       0.2570         0.5799         11.2861        0.0023         0.0230         10.5303        7.9081         329.3387       
900.0000       6.9426         24.0000        2.3822         276.6488       89.0115        82.1463        151.5573       151.5573       151.5573       86.8152        86.4484        86.6318        218.6891       217.9127       218.3010       0.2599         0.5716         11.1377        0.0021         0.0212         10.5882        7.9763         330.7973       
900.0000       6.8882         25.0000        2.4010         281.2882       92.2639        83.1517        155.2720       155.2720       155.2720       87.6959        87.3516        87.5237        221.4052       220.6733       221.0394       0.2627         0.5637         10.9921        0.0020         0.0197         10.6431        8.0418         332.1713       
900.0000       6.8345         26.0000        2.4198         285.8589       95.4781        84.1095        158.9384       158.9384       158.9384       88.5419        88.2172        88.3795        224.0254       223.3321       223.6789       0.2654         0.5561         10.8497        0.0018         0.0184         10.6948        8.1044         333.4644       
900.0000       6.7814         27.0000        2.4388         290.3574       98.6475        85.0213        162.5508       162.5508       162.5508       89.3548        89.0470        89.2009        226.5521       225.8923       226.2223       0.2680         0.5488         10.7110        0.0017         0.0173         10.7434        8.1641         334.6796       
900.0000       6.7287         28.0000        2.4579         294.7801       101.7658       85.8886        166.1039       166.1039       166.1039       90.1360        89.8427        89.9893        228.9880       228.3567       228.6724       0.2706         0.5418         10.5766        0.0016         0.0163         10.7887        8.2207         335.8201       
900.0000       6.6762         29.0000        2.4772         299.1232       104.8264       86.7128        169.5920       169.5920       169.5920       90.8871        90.6059        90.7465        231.3357       230.7283       231.0321       0.2730         0.5351         10.4467        0.0015         0.0155         10.8307        8.2741         336.8886       
900.0000       6.6240         30.0000        2.4968         303.3830       107.8228       87.4956        173.0095       173.0095       173.0095       91.6094        91.3384        91.4739        233.5978       233.0101       233.3040       0.2752         0.5287         10.3218        0.0015         0.0148         10.8694        8.3243         337.8877       
1000.0000      8.8910         0.0000         1.8601         145.5378       15.2292        37.8989        58.6654        58.6654        58.6654        48.8011        45.5148        47.1579        114.6206       108.4881       111.5769       0.1830         0.8038         11.7609        0.0348         0.3610         8.0834         5.6159         252.1630       
1000.0000      8.7735         1.0000         1.8850         151.2051       17.4845        40.5222        62.0581        62.0581        62.0581        51.0574        48.1016        49.5795        120.2063       114.6761       117.4585       0.1845         0.7989         12.0908        0.0298         0.3072         8.2456         5.7377         258.0248       
1000.0000      8.6606         2.0000         1.9096         156.8393       19.8532        43.0573        65.5153        65.5153        65.5153        53.2316        50.5691        51.9004        125.6613       120.6622       123.1752       0.1867         0.7922         12.3473        0.0257         0.2633         8.3991         5.8573         263.4835       
1000.0000      8.5520         3.0000         1.9339         162.4430       22.3293        45.5063        69.0339        69.0339        69.0339        55.3265        52.9251        54.1258        130.9869       126.4586       128.7332       0.1892         0.7840         12.5400        0.0222         0.2269         8.5449         5.9747         268.5802       
1000.0000      8.4476         4.0000         1.9578         168.0179       24.9067        47.8712        72.6104        72.6104        72.6104        57.3450        55.1764        56.2607        136.1840       132.0749       134.1375       0.1921         0.7748         12.6773        0.0193         0.1965         8.6836         6.0900         273.3496       
1000.0000      8.3472         5.0000         1.9813         173.5652       27.5793        50.1539        76.2412        76.2412        76.2412        59.2895        57.3291        58.3093        141.2531       137.5185       139.3922       0.1953         0.7648         12.7666        0.0168         0.1710         8.8159         6.2032         277.8213       
1000.0000      8.2506         6.0000         2.0045         179.0853       30.3409        52.3563        79.9224        79.9224        79.9224        61.1627        59.3885        60.2756        146.1949       142.7959       144.5004       0.1987         0.7542         12.8145        0.0147         0.1494         8.9423         6.3144         282.0206       
1000.0000      8.1575         7.0000         2.0274         184.5786       33.1854        54.4802        83.6498        83.6498        83.6498        62.9668        61.3594        62.1631        151.0098       147.9123       149.4650       0.2022         0.7431         12.8269        0.0129         0.1310         9.0632         6.4234         285.9698       
1000.0000      8.0678         8.0000         2.0499         190.0446       36.1066        56.5274        87.4192        87.4192        87.4192        64.7041        63.2463        63.9752        155.6984       152.8721       154.2884       0.2058         0.7318         12.8088        0.0114         0.1152         9.1791         6.5303         289.6881       
1000.0000      7.9814         9.0000         2.0721         195.4828       39.0981        58.4997        91.2263        91.2263        91.2263        66.3768        65.0531        65.7149        160.2613       157.6792       158.9728       0.2096         0.7204         12.7649        0.0101         0.1017         9.2903         6.6352         293.1925       
1000.0000      7.8980         10.0000        2.0940         200.8922       42.1537        60.3987        95.0665        95.0665        95.0665        67.9869        66.7837        67.3853        164.6992       162.3374       163.5203       0.2133         0.7088         12.6989        0.0089         0.0901         9.3971         6.7379         296.4982       
1000.0000      7.8175         11.0000        2.1156         206.2715       45.2670        62.2262        98.9352        98.9352        98.9352        69.5366        68.4414        68.9890        169.0129       166.8497       167.9329       0.2171         0.6973         12.6145        0.0079         0.0800         9.4998         6.8385         299.6184       
1000.0000      7.7397         12.0000        2.1368         211.6192       48.4319        63.9838        102.8277       102.8277       102.8277       71.0278        70.0294        70.5286        173.2034       171.2194       172.2127       0.2209         0.6859         12.5147        0.0071         0.0713         9.5984         6.9370         302.5653       
1000.0000      7.6645         13.0000        2.1578         216.9336       51.6418        65.6732        106.7391       106.7391       106.7391       72.4622        71.5508        72.0065        177.2718       175.4493       176.3616       0.2246         0.6746         12.4021        0.0063         0.0637         9.6933         7.0333         305.3498       
1000.0000      7.5917         14.0000        2.1785         222.2126       54.8905        67.2959        110.6645       110.6645       110.6645       73.8420        73.0085        73.4252        181.2192       179.5423       180.3816       0.2283         0.6635         12.2791        0.0057         0.0571         9.7846         7.1273         307.9816       
1000.0000      7.5212         15.0000        2.1989         227.4542       58.1715        68.8536        114.5991       114.5991       114.5991       75.1687        74.4050        74.7868        185.0470       183.5014       184.2749       0.2320         0.6526         12.1479        0.0051         0.0513         9.8724         7.2191         310.4696       
1000.0000      7.4527         16.0000        2.2191         232.6559       61.4785        70.3479        118.5377       118.5377       118.5377       76.4442        75.7430        76.0936        188.7567       187.3291       188.0435       0.2356         0.6419         12.0101        0.0046         0.0463         9.9567         7.3087         312.8219       
1000.0000      7.3862         17.0000        2.2391         237.8153       64.8051        71.7804        122.4752       122.4752       122.4752       77.6703        77.0248        77.3476        192.3499       191.0284       191.6897       0.2391         0.6315         11.8675        0.0042         0.0419         10.0378        7.3959         315.0459       
1000.0000      7.3215         18.0000        2.2589         242.9298       68.1448        73.1527        126.4065       126.4065       126.4065       78.8486        78.2529        78.5508        195.8285       194.6021       195.2157       0.2426         0.6214         11.7214        0.0038         0.0381         10.1156        7.4806         317.1484       
1000.0000      7.2585         19.0000        2.2785         247.9967       71.4913        74.4662        130.3264       130.3264       130.3264       79.9808        79.4295        79.7051        199.1942       198.0529       198.6239       0.2460         0.6116         11.5730        0.0035         0.0347         10.1903        7.5630         319.1355       
1000.0000      7.1971         20.0000        2.2979         253.0130       74.8381        75.7226        134.2297       134.2297       134.2297       81.0686        80.5566        80.8126        202.4490       201.3838       201.9167       0.2493         0.6020         11.4236        0.0032         0.0318         10.2617        7.6428         321.0131       
1000.0000      7.1369         21.0000        2.3173         257.9757       78.1787        76.9235        138.1111       138.1111       138.1111       82.1135        81.6365        81.8750        205.5951       204.5975       205.0965       0.2525         0.5928         11.2739        0.0029         0.0292         10.3300        7.7201         322.7863       
1000.0000      7.0781         22.0000        2.3366         262.8819       81.5068        78.0703        141.9652       141.9652       141.9652       83.1172        82.6711        82.8941        208.6347       207.6969       208.1660       0.2556         0.5839         11.1249        0.0027         0.0270         10.3952        7.7947         324.4601       
1000.0000      7.0203         23.0000        2.3558         267.7282       84.8159        79.1647        145.7866       145.7866       145.7866       84.0813        83.6623        83.8718        211.5701       210.6851       211.1277       0.2586         0.5753         10.9774        0.0025         0.0250         10.4572        7.8667         326.0390       
1000.0000      6.9635         24.0000        2.3750         272.5115       88.0994        80.2081        149.5701       149.5701       149.5701       85.0073        84.6120        84.8097        214.4036       213.5648       213.9843       0.2616         0.5670         10.8319        0.0023         0.0234         10.5161        7.9358         327.5272       
1000.0000      6.9076         25.0000        2.3943         277.2285       91.3511        81.2022        153.3102       153.3102       153.3102       85.8968        85.5222        85.7095        217.1377       216.3392       216.7386       0.2644         0.5591         10.6892        0.0022         0.0219         10.5718        8.0020         328.9286       
1000.0000      6.8523         26.0000        2.4136         281.8757       94.5644        82.1485        157.0015       157.0015       157.0015       86.7513        86.3945        86.5729        219.7750       219.0111       219.3932       0.2671         0.5514         10.5496        0.0021         0.0207         10.6243        8.0653         330.2469       
1000.0000      6.7976         27.0000        2.4330         286.4496       97.7329        83.0485        160.6384       160.6384       160.6384       87.5724        87.2307        87.4016        222.3182       221.5836       221.9510       0.2697         0.5441         10.4138        0.0020         0.0196         10.6735        8.1256         331.4854       
1000.0000      6.7433         28.0000        2.4526         290.9467       100.8500       83.9037        164.2156       164.2156       164.2156       88.3616        88.0325        88.1971        224.7698       224.0597       224.4149       0.2722         0.5371         10.2821        0.0019         0.0187         10.7194        8.1827         332.6473       
1000.0000      6.6893         29.0000        2.4724         295.3635       103.9094       84.7158        167.7274       167.7274       167.7274       89.1203        88.8017        88.9610        227.1327       226.4424       226.7877       0.2746         0.5304         10.1549        0.0018         0.0179         10.7619        8.2366         333.7356       
1000.0000      6.6355         30.0000        2.4924         299.6961       106.9046       85.4864        171.1684       171.1684       171.1684       89.8501        89.5398        89.6949        229.4096       228.7349       229.0723       0.2770         0.5240         10.0326        0.0017         0.0173         10.8009        8.2871         334.7530       
1100.0000      8.9598         0.0000         1.8458         138.7346       14.2441        36.0886        55.7409        55.7409        55.7409        46.5513        43.3803        44.9658        109.2429       103.3343       106.3107       0.1821         0.8067         11.4150        0.0353         0.3655         7.9170         5.4953         246.5263       
1100.0000      8.8396         1.0000         1.8709         144.5697       16.5083        38.7154        59.1955        59.1955        59.1955        48.8415        45.9882        47.4148        114.9185       109.5859       112.2691       0.1839         0.8010         11.7463        0.0301         0.3102         8.0889         5.6249         252.6281       
1100.0000      8.7241         2.0000         1.8957         150.3636       18.8851        41.2528        62.7113        62.7113        62.7113        51.0474        48.4752        49.7613        120.4577       115.6315       118.0576       0.1862         0.7935         12.0031        0.0258         0.2653         8.2510         5.7516         258.2997       
1100.0000      8.6130         3.0000         1.9202         156.1193       21.3685        43.7030        66.2854        66.2854        66.2854        53.1719        50.8494        52.0107        125.8618       121.4836       123.6829       0.1890         0.7846         12.1954        0.0223         0.2284         8.4045         5.8754         263.5866       
1100.0000      8.5062         4.0000         1.9443         161.8392       23.9525        46.0681        69.9148        69.9148        69.9148        55.2182        53.1178        54.1680        131.1321       127.1521       129.1501       0.1921         0.7748         12.3321        0.0194         0.1977         8.5502         5.9966         268.5270       
1100.0000      8.4034         5.0000         1.9681         167.5251       26.6311        48.3500        73.5958        73.5958        73.5958        57.1888        55.2867        56.2377        136.2696       132.6449       134.4634       0.1955         0.7641         12.4209        0.0169         0.1720         8.6888         6.1152         273.1529       
1100.0000      8.3045         6.0000         1.9915         173.1780       29.3982        50.5508        77.3248        77.3248        77.3248        59.0864        57.3614        58.2239        141.2750       137.9682       139.6265       0.1990         0.7530         12.4686        0.0148         0.1504         8.8209         6.2312         277.4919       
1100.0000      8.2092         7.0000         2.0146         178.7986       32.2475        52.6722        81.0979        81.0979        81.0979        60.9135        59.3470        60.1303        146.1492       143.1276       144.6423       0.2027         0.7415         12.4809        0.0130         0.1320         8.9471         6.3447         281.5681       
1100.0000      8.1174         8.0000         2.0374         184.3869       35.1730        54.7162        84.9110        84.9110        84.9110        62.6725        61.2478        61.9602        150.8930       148.1278       149.5135       0.2065         0.7297         12.4632        0.0115         0.1163         9.0678         6.4557         285.4020       
1100.0000      8.0289         9.0000         2.0599         189.9428       38.1683        56.6845        88.7598        88.7598        88.7598        64.3656        63.0680        63.7168        155.5072       152.9727       154.2425       0.2104         0.7179         12.4199        0.0102         0.1029         9.1833         6.5643         289.0121       
1100.0000      7.9435         10.0000        2.0820         195.4657       41.2273        58.5788        92.6401        92.6401        92.6401        65.9949        64.8114        65.4032        159.9929       157.6662       158.8315       0.2142         0.7060         12.3550        0.0090         0.0913         9.2941         6.6705         292.4144       
1100.0000      7.8610         11.0000        2.1039         200.9545       44.3437        60.4009        96.5473        96.5473        96.5473        67.5627        66.4813        67.0220        164.3511       162.2116       163.2830       0.2181         0.6942         12.2720        0.0081         0.0813         9.4003         6.7743         295.6233       
1100.0000      7.7813         12.0000        2.1254         206.4080       47.5111        62.1526        100.4767       100.4767       100.4767       69.0709        68.0811        68.5760        168.5830       166.6121       167.5989       0.2220         0.6825         12.1738        0.0072         0.0727         9.5023         6.8756         298.6517       
1100.0000      7.7042         13.0000        2.1467         211.8249       50.7232        63.8354        104.4238       104.4238       104.4238       70.5216        69.6137        70.0676        172.6899       170.8710       171.7815       0.2258         0.6710         12.0632        0.0065         0.0652         9.6002         6.9746         301.5110       
1100.0000      7.6296         14.0000        2.1677         217.2033       53.9737        65.4510        108.3836       108.3836       108.3836       71.9165        71.0821        71.4993        176.6732       174.9911       175.8330       0.2296         0.6597         11.9425        0.0058         0.0587         9.6943         7.0711         304.2117       
1100.0000      7.5572         15.0000        2.1884         222.5414       57.2563        67.0011        112.3513       112.3513       112.3513       73.2577        72.4890        72.8733        180.5344       178.9754       179.7556       0.2333         0.6486         11.8136        0.0053         0.0530         9.7846         7.1651         306.7632       
1100.0000      7.4870         16.0000        2.2090         227.8370       60.5645        68.4873        116.3220       116.3220       116.3220       74.5469        73.8369        74.1919        184.2753       182.8268       183.5517       0.2370         0.6378         11.6785        0.0048         0.0481         9.8713         7.2567         309.1740       
1100.0000      7.4188         17.0000        2.2293         233.0879       63.8920        69.9112        120.2906       120.2906       120.2906       75.7859        75.1283        75.4571        187.8977       186.5482       187.2234       0.2406         0.6273         11.5386        0.0044         0.0438         9.9544         7.3457         311.4520       
1100.0000      7.3524         18.0000        2.2494         238.2915       67.2324        71.2744        124.2521       124.2521       124.2521       76.9764        76.3655        76.6710        191.4034       190.1426       190.7734       0.2441         0.6171         11.3953        0.0040         0.0400         10.0342        7.4322         313.6042       
1100.0000      7.2877         19.0000        2.2694         243.4454       70.5793        72.5785        128.2013       128.2013       128.2013       78.1203        77.5508        77.8356        194.7945       193.6127       194.2040       0.2475         0.6071         11.2499        0.0037         0.0367         10.1105        7.5161         315.6373       
1100.0000      7.2245         20.0000        2.2892         248.5469       73.9263        73.8251        132.1331       132.1331       132.1331       79.2192        78.6864        78.9528        198.0732       196.9617       197.5177       0.2509         0.5975         11.1035        0.0034         0.0339         10.1836        7.5974         317.5573       
1100.0000      7.1627         21.0000        2.3090         253.5930       77.2669        75.0157        136.0422       136.0422       136.0422       80.2747        79.7743        80.0245        201.2417       200.1923       200.7173       0.2541         0.5882         10.9569        0.0031         0.0314         10.2533        7.6759         319.3697       
1100.0000      7.1022         22.0000        2.3286         258.5809       80.5947        76.1520        139.9234       139.9234       139.9234       81.2885        80.8165        81.0525        204.3023       203.3077       203.8052       0.2572         0.5793         10.8109        0.0029         0.0292         10.3198        7.7517         321.0796       
1100.0000      7.0428         23.0000        2.3483         263.5075       83.9034        77.2356        143.7714       143.7714       143.7714       82.2622        81.8151        82.0386        207.2575       206.3107       206.7843       0.2603         0.5706         10.6664        0.0027         0.0273         10.3830        7.8246         322.6919       
1100.0000      6.9844         24.0000        2.3679         268.3697       87.1864        78.2679        147.5808       147.5808       147.5808       83.1974        82.7719        82.9847        210.1097       209.2044       209.6572       0.2632         0.5623         10.5240        0.0026         0.0257         10.4429        7.8947         324.2109       
1100.0000      6.9269         25.0000        2.3876         273.1643       90.4373        79.2506        151.3463       151.3463       151.3463       84.0958        83.6888        83.8923        212.8617       211.9918       212.4269       0.2661         0.5543         10.3843        0.0024         0.0243         10.4995        7.9617         325.6407       
1100.0000      6.8700         26.0000        2.4073         277.8880       93.6497        80.1852        155.0625       155.0625       155.0625       84.9588        84.5675        84.7631        215.5160       214.6760       215.0962       0.2688         0.5466         10.2477        0.0023         0.0231         10.5527        8.0258         326.9852       
1100.0000      6.8138         27.0000        2.4272         282.5374       96.8172        81.0734        158.7239       158.7239       158.7239       85.7881        85.4098        85.5990        218.0754       217.2601       217.6679       0.2714         0.5393         10.1148        0.0022         0.0221         10.6026        8.0866         328.2478       
1100.0000      6.7580         28.0000        2.4472         287.1091       99.9332        81.9167        162.3252       162.3252       162.3252       86.5852        86.2175        86.4014        220.5427       219.7470       220.1450       0.2740         0.5323         9.9859         0.0021         0.0213         10.6491        8.1443         329.4320       
1100.0000      6.7024         29.0000        2.4675         291.5995       102.9914       82.7166        165.8608       165.8608       165.8608       87.3516        86.9922        87.1719        222.9206       222.1400       222.5304       0.2764         0.5256         9.8615         0.0021         0.0207         10.6921        8.1986         330.5408       
1100.0000      6.6471         30.0000        2.4881         296.0051       105.9853       83.4749        169.3252       169.3252       169.3252       88.0889        87.7356        87.9123        225.2122       224.4421       224.8273       0.2787         0.5192         9.7418         0.0020         0.0201         10.7316        8.2496         331.5771       
1200.0000      9.0287         0.0000         1.8318         131.9274       13.2584        34.2773        52.8147        52.8147        52.8147        44.3002        41.2444        42.7723        103.8614       98.1769        101.0407       0.1811         0.8099         11.0636        0.0357         0.3705         7.7438         5.3696         240.7208       
1200.0000      8.9057         1.0000         1.8571         137.9305       15.5315        36.9075        56.3312        56.3312        56.3312        46.6243        43.8734        45.2488        109.6273       104.4922       107.0763       0.1832         0.8033         11.3961        0.0304         0.3135         7.9260         5.5076         247.0789       
1200.0000      8.7876         2.0000         1.8820         143.8839       17.9164        39.4471        59.9056        59.9056        59.9056        48.8618        46.3799        47.6208        115.2507       110.5975       112.9368       0.1858         0.7949         11.6530        0.0261         0.2676         8.0974         5.6418         252.9773       
1200.0000      8.6740         3.0000         1.9067         149.7917       20.4071        41.8985        63.5353        63.5353        63.5353        51.0160        48.7723        49.8942        120.7335       116.5055       118.6293       0.1888         0.7853         11.8450        0.0225         0.2300         8.2592         5.7726         258.4661       
1200.0000      8.5647         4.0000         1.9310         155.6567       22.9978        44.2638        67.2174        67.2174        67.2174        53.0900        51.0579        52.0740        126.0771       122.2263       124.1594       0.1921         0.7747         11.9812        0.0195         0.1990         8.4123         5.9000         263.5873       
1200.0000      8.4596         5.0000         1.9550         161.4812       25.6824        46.5449        70.9486        70.9486        70.9486        55.0867        53.2429        54.1648        131.2828       127.7679       129.5314       0.1957         0.7634         12.0695        0.0170         0.1731         8.5576         6.0242         268.3759       
1200.0000      8.3584         6.0000         1.9786         167.2668       28.4548        48.7440        74.7255        74.7255        74.7255        57.0088        55.3330        56.1709        136.3518       133.1371       134.7493       0.1995         0.7517         12.1170        0.0149         0.1514         8.6958         6.1454         272.8621       
1200.0000      8.2610         7.0000         2.0020         173.0147       31.3090        50.8630        78.5442        78.5442        78.5442        58.8589        57.3332        58.0961        141.2851       138.3394       139.8161       0.2033         0.7397         12.1295        0.0131         0.1331         8.8275         6.2636         277.0717       
1200.0000      8.1670         8.0000         2.0250         178.7254       34.2388        52.9037        82.4010        82.4010        82.4010        60.6395        59.2480        59.9438        146.0839       143.3797       144.7348       0.2073         0.7275         12.1123        0.0116         0.1174         8.9532         6.3790         281.0271       
1200.0000      8.0764         9.0000         2.0477         184.3990       37.2380        54.8680        86.2917        86.2917        86.2917        62.3530        61.0815        61.7172        150.7493       148.2621       149.5081       0.2112         0.7152         12.0699        0.0103         0.1041         9.0734         6.4915         284.7479       
1200.0000      7.9890         10.0000        2.0701         190.0353       40.3004        56.7576        90.2120        90.2120        90.2120        64.0015        62.8376        63.4195        155.2825       152.9906       154.1386       0.2152         0.7030         12.0063        0.0092         0.0926         9.1883         6.6013         288.2515       
1200.0000      7.9046         11.0000        2.0923         195.6336       43.4197        58.5744        94.1576        94.1576        94.1576        65.5874        64.5197        65.0535        159.6850       157.5687       158.6285       0.2192         0.6909         11.9248        0.0082         0.0827         9.2984         6.7084         291.5531       
1200.0000      7.8229         12.0000        2.1141         201.1931       46.5896        60.3200        98.1241        98.1241        98.1241        67.1127        66.1311        66.6219        163.9580       161.9998       162.9803       0.2232         0.6790         11.8286        0.0074         0.0742         9.4038         6.8128         294.6666       
1200.0000      7.7440         13.0000        2.1357         206.7125       49.8039        61.9962        102.1068       102.1068       102.1068       68.5794        67.6749        68.1272        168.1032       166.2872       167.1963       0.2271         0.6672         11.7202        0.0066         0.0668         9.5049         6.9145         297.6040       
1200.0000      7.6675         14.0000        2.1570         212.1903       53.0563        63.6047        106.1010       106.1010       106.1010       69.9896        69.1540        69.5718        172.1221       170.4339       171.2789       0.2309         0.6557         11.6019        0.0060         0.0604         9.6019         7.0136         300.3766       
1200.0000      7.5933         15.0000        2.1780         217.6249       56.3404        65.1472        110.1019       110.1019       110.1019       71.3452        70.5712        70.9582        176.0165       174.4430       175.2305       0.2347         0.6445         11.4757        0.0055         0.0548         9.6948         7.1099         302.9943       
1200.0000      7.5213         16.0000        2.1989         223.0144       59.6498        66.6252        114.1047       114.1047       114.1047       72.6481        71.9289        72.2885        179.7883       178.3176       179.0536       0.2385         0.6335         11.3434        0.0050         0.0500         9.7840         7.2036         305.4660       
1200.0000      7.4513         17.0000        2.2195         228.3567       62.9782        68.0405        118.1044       118.1044       118.1044       73.9000        73.2297        73.5648        183.4395       182.0606       182.7506       0.2421         0.6229         11.2064        0.0046         0.0458         9.8693         7.2946         307.8002       
1200.0000      7.3832         18.0000        2.2400         233.6496       66.3193        69.3946        122.0961       122.0961       122.0961       75.1028        74.4759        74.7894        186.9722       185.6751       186.3241       0.2457         0.6125         11.0662        0.0042         0.0421         9.9511         7.3829         310.0042       
1200.0000      7.3168         19.0000        2.2603         238.8906       69.6666        70.6893        126.0746       126.0746       126.0746       76.2584        75.6698        75.9641        190.3885       189.1641       189.7767       0.2491         0.6025         10.9240        0.0039         0.0389         10.0293        7.4684         312.0851       
1200.0000      7.2519         20.0000        2.2805         244.0772       73.0137        71.9260        130.0349       130.0349       130.0349       77.3683        76.8136        77.0909        193.6908       192.5305       193.1110       0.2525         0.5928         10.7807        0.0036         0.0361         10.1040        7.5511         314.0492       
1200.0000      7.1885         21.0000        2.3007         249.2068       76.3543        73.1065        133.9718       133.9718       133.9718       78.4344        77.9093        78.1718        196.8814       195.7775       196.3297       0.2558         0.5835         10.6373        0.0034         0.0337         10.1752        7.6310         315.9023       
1200.0000      7.1264         22.0000        2.3207         254.2765       79.6819        74.2322        137.8801       137.8801       137.8801       79.4582        78.9591        79.2087        199.9629       198.9080       199.4357       0.2589         0.5745         10.4946        0.0032         0.0316         10.2431        7.7079         317.6498       
1200.0000      7.0654         23.0000        2.3408         259.2834       82.9901        75.3049        141.7546       141.7546       141.7546       80.4416        79.9648        80.2032        202.9377       201.9252       202.4317       0.2620         0.5658         10.3533        0.0030         0.0298         10.3075        7.7820         319.2967       
1200.0000      7.0054         24.0000        2.3608         264.2246       86.2725        76.3261        145.5899       145.5899       145.5899       81.3860        80.9284        81.1572        205.8085       204.8321       205.3206       0.2650         0.5574         10.2140        0.0028         0.0283         10.3685        7.8530         320.8477       
1200.0000      6.9462         25.0000        2.3809         269.0969       89.5227        77.2974        149.3808       149.3808       149.3808       82.2933        81.8517        82.0725        208.5781       207.6319       208.1052       0.2678         0.5494         10.0774        0.0027         0.0270         10.4260        7.9209         322.3069       
1200.0000      6.8878         26.0000        2.4011         273.8971       92.7343        78.2204        153.1219       153.1219       153.1219       83.1648        82.7366        82.9507        211.2493       210.3276       210.7886       0.2706         0.5417         9.9439         0.0026         0.0259         10.4802        7.9857         323.6786       
1200.0000      6.8300         27.0000        2.4214         278.6220       95.9007        79.0967        156.8078       156.8078       156.8078       84.0023        83.5848        83.7935        213.8248       212.9223       213.3737       0.2732         0.5344         9.8140         0.0025         0.0250         10.5308        8.0472         324.9663       
1200.0000      6.7726         28.0000        2.4420         283.2682       99.0157        79.9280        160.4332       160.4332       160.4332       84.8073        84.3980        84.6026        216.3075       215.4193       215.8635       0.2757         0.5273         9.6880         0.0024         0.0242         10.5779        8.1055         326.1735       
1200.0000      6.7156         29.0000        2.4627         287.8324       102.0726       80.7158        163.9926       163.9926       163.9926       85.5814        85.1779        85.3797        218.7004       217.8215       218.2611       0.2782         0.5206         9.5665         0.0024         0.0237         10.6215        8.1603         327.3036       
